Seq_1_Pos_810,CP038817,Haemophilus parahaemolyticus,192,1.19e-93
Seq_1_Pos_810,CP038817,Haemophilus parahaemolyticus,192,1.19e-93
Seq_1_Pos_810,CP038817,Haemophilus parahaemolyticus,186,2.59e-90
Seq_1_Pos_810,CP038817,Haemophilus parahaemolyticus,186,2.59e-90
Seq_1_Pos_810,CP038817,Haemophilus parahaemolyticus,186,2.59e-90
Seq_1_Pos_810,CP038817,Haemophilus parahaemolyticus,186,2.59e-90
Seq_1_Pos_810,MK234581,Actinobacillus porcinus,192,1.19e-93
Seq_1_Pos_810,MH755521,uncultured Haemophilus sp.,192,1.19e-93
Seq_1_Pos_810,MG857927,uncultured bacterium,192,1.19e-93
Seq_1_Pos_810,LC355034,uncultured bacterium,192,1.19e-93
Seq_1_Pos_810,LC355033,uncultured bacterium,192,1.19e-93
Seq_1_Pos_810,LC355032,uncultured bacterium,192,1.19e-93
Seq_1_Pos_810,LC355029,uncultured bacterium,192,1.19e-93
Seq_1_Pos_810,LC355025,uncultured bacterium,192,1.19e-93
Seq_1_Pos_810,LC355021,uncultured bacterium,192,1.19e-93
Seq_1_Pos_810,LC355020,uncultured bacterium,192,1.19e-93
Seq_1_Pos_810,LC355015,uncultured bacterium,192,1.19e-93
Seq_1_Pos_810,LC355013,uncultured bacterium,192,1.19e-93
Seq_1_Pos_810,LC355011,uncultured bacterium,192,1.19e-93
Seq_1_Pos_810,LC355009,uncultured bacterium,192,1.19e-93
Seq_1_Pos_810,LC354999,uncultured bacterium,192,1.19e-93
Seq_1_Pos_810,LC354998,uncultured bacterium,192,1.19e-93
Seq_1_Pos_810,LC354997,uncultured bacterium,192,1.19e-93
Seq_1_Pos_810,LC354994,uncultured bacterium,192,1.19e-93
Seq_1_Pos_810,LC354992,uncultured bacterium,192,1.19e-93
Seq_1_Pos_810,LC354990,uncultured bacterium,192,1.19e-93
Seq_1_Pos_810,LC354989,uncultured bacterium,192,1.19e-93
Seq_1_Pos_810,LC354988,uncultured bacterium,192,1.19e-93
Seq_1_Pos_810,LC354987,uncultured bacterium,192,1.19e-93
Seq_1_Pos_810,LC354986,uncultured bacterium,192,1.19e-93
Seq_1_Pos_810,LC354982,uncultured bacterium,192,1.19e-93
Seq_1_Pos_810,LC354981,uncultured bacterium,192,1.19e-93
Seq_1_Pos_810,LC354980,uncultured bacterium,192,1.19e-93
Seq_1_Pos_810,LC354978,uncultured bacterium,192,1.19e-93
Seq_1_Pos_810,LC354977,uncultured bacterium,192,1.19e-93
Seq_1_Pos_810,LC354975,uncultured bacterium,192,1.19e-93
Seq_1_Pos_810,LC354973,uncultured bacterium,192,1.19e-93
Seq_1_Pos_810,LC354972,uncultured bacterium,192,1.19e-93
Seq_1_Pos_810,LC354971,uncultured bacterium,192,1.19e-93
Seq_1_Pos_810,LC354970,uncultured bacterium,192,1.19e-93
Seq_1_Pos_810,LC354968,uncultured bacterium,192,1.19e-93
Seq_1_Pos_810,LC354966,uncultured bacterium,192,1.19e-93
Seq_1_Pos_810,LC354965,uncultured bacterium,192,1.19e-93
Seq_1_Pos_810,LC354964,uncultured bacterium,192,1.19e-93
Seq_1_Pos_810,LC354963,uncultured bacterium,192,1.19e-93
Seq_1_Pos_810,LC354960,uncultured bacterium,192,1.19e-93
Seq_1_Pos_810,LC355359,uncultured bacterium,192,1.19e-93
Seq_1_Pos_810,LC355342,uncultured bacterium,192,1.19e-93
Seq_1_Pos_810,LC355320,uncultured bacterium,192,1.19e-93
Seq_1_Pos_810,LC355302,uncultured bacterium,192,1.19e-93
Seq_1_Pos_810,LC355297,uncultured bacterium,192,1.19e-93
Seq_1_Pos_810,LC355293,uncultured bacterium,192,1.19e-93
Seq_1_Pos_810,LC355199,uncultured bacterium,192,1.19e-93
Seq_1_Pos_810,LC355198,uncultured bacterium,192,1.19e-93
Seq_1_Pos_810,LC355195,uncultured bacterium,192,1.19e-93
Seq_1_Pos_810,LC355194,uncultured bacterium,192,1.19e-93
Seq_1_Pos_810,LC355192,uncultured bacterium,192,1.19e-93
Seq_1_Pos_810,LC355190,uncultured bacterium,192,1.19e-93
Seq_1_Pos_810,LC355189,uncultured bacterium,192,1.19e-93
Seq_1_Pos_810,LC355188,uncultured bacterium,192,1.19e-93
Seq_1_Pos_810,LC355186,uncultured bacterium,192,1.19e-93
Seq_1_Pos_810,LC355185,uncultured bacterium,192,1.19e-93
Seq_1_Pos_810,LC355184,uncultured bacterium,192,1.19e-93
Seq_1_Pos_810,LC355183,uncultured bacterium,192,1.19e-93
Seq_1_Pos_810,LC355182,uncultured bacterium,192,1.19e-93
Seq_1_Pos_810,LC355181,uncultured bacterium,192,1.19e-93
Seq_1_Pos_810,LC355178,uncultured bacterium,192,1.19e-93
