Seq_1_Pos_15525,LR809138,Streptococcus sp. Marseille-Q2617,195,2.57e-95
Seq_1_Pos_15525,MT626073,Streptococcus infantis,195,2.57e-95
Seq_1_Pos_15525,MT613549,Streptococcus pseudopneumoniae,195,2.57e-95
Seq_1_Pos_15525,MT611642,Streptococcus oralis subsp. tigurinus,195,2.57e-95
Seq_1_Pos_15525,MT585532,Streptococcus oralis subsp. tigurinus,195,2.57e-95
Seq_1_Pos_15525,MT585525,Streptococcus oralis subsp. tigurinus,195,2.57e-95
Seq_1_Pos_15525,MT585509,Streptococcus oralis subsp. tigurinus,195,2.57e-95
Seq_1_Pos_15525,MT579944,Streptococcus infantis,195,2.57e-95
Seq_1_Pos_15525,MT573139,Streptococcus mitis,195,2.57e-95
Seq_1_Pos_15525,MT544812,Streptococcus pseudopneumoniae,195,2.57e-95
Seq_1_Pos_15525,MT544621,Streptococcus infantis,195,2.57e-95
Seq_1_Pos_15525,MT538299,Streptococcus parasanguinis,195,2.57e-95
Seq_1_Pos_15525,MT538297,Streptococcus mitis,195,2.57e-95
Seq_1_Pos_15525,MT538293,Streptococcus pneumoniae,195,2.57e-95
Seq_1_Pos_15525,MT538292,Streptococcus pneumoniae,195,2.57e-95
Seq_1_Pos_15525,MT538291,Streptococcus pneumoniae,195,2.57e-95
Seq_1_Pos_15525,MT538290,Streptococcus pneumoniae,195,2.57e-95
Seq_1_Pos_15525,MT534030,Streptococcus cristatus,195,2.57e-95
Seq_1_Pos_15525,MT525221,Streptococcus sp.,195,2.57e-95
Seq_1_Pos_15525,MK967069,Streptococcus sp.,195,2.57e-95
Seq_1_Pos_15525,MT512135,Streptococcus oralis subsp. tigurinus,195,2.57e-95
Seq_1_Pos_15525,MT512132,Streptococcus infantis,195,2.57e-95
Seq_1_Pos_15525,MT512130,Streptococcus mitis,195,2.57e-95
Seq_1_Pos_15525,MT512127,Streptococcus pseudopneumoniae,195,2.57e-95
Seq_1_Pos_15525,MT512126,Streptococcus mitis,195,2.57e-95
Seq_1_Pos_15525,MT512125,Streptococcus cristatus,195,2.57e-95
Seq_1_Pos_15525,MT512123,Streptococcus mitis,195,2.57e-95
Seq_1_Pos_15525,MT512122,Streptococcus oralis subsp. tigurinus,195,2.57e-95
Seq_1_Pos_15525,MT512114,Streptococcus mitis,195,2.57e-95
Seq_1_Pos_15525,MT512111,Streptococcus mitis,195,2.57e-95
Seq_1_Pos_15525,MT512107,Streptococcus oralis subsp. dentisani,195,2.57e-95
Seq_1_Pos_15525,MT512103,Streptococcus oralis subsp. tigurinus,195,2.57e-95
Seq_1_Pos_15525,MT512094,Streptococcus mitis,195,2.57e-95
Seq_1_Pos_15525,MT512092,Streptococcus infantis,195,2.57e-95
Seq_1_Pos_15525,MT512085,Streptococcus pseudopneumoniae,195,2.57e-95
Seq_1_Pos_15525,MT512072,Streptococcus pseudopneumoniae,195,2.57e-95
Seq_1_Pos_15525,MT510241,Streptococcus cristatus,195,2.57e-95
Seq_1_Pos_15525,MT505599,Streptococcus pseudopneumoniae,195,2.57e-95
Seq_1_Pos_15525,MT498471,Streptococcus sp.,195,2.57e-95
Seq_1_Pos_15525,MT498469,Streptococcus infantis,195,2.57e-95
Seq_1_Pos_15525,MT492100,Streptococcus cristatus,195,2.57e-95
Seq_1_Pos_15525,MT492051,Streptococcus oralis subsp. tigurinus,195,2.57e-95
Seq_1_Pos_15525,MT489347,Streptococcus cristatus,195,2.57e-95
Seq_1_Pos_15525,MT482689,Streptococcus sp.,195,2.57e-95
Seq_1_Pos_15525,MT482687,Streptococcus infantis,195,2.57e-95
Seq_1_Pos_15525,MT482680,Streptococcus sp.,195,2.57e-95
Seq_1_Pos_15525,MT482678,Streptococcus cristatus,195,2.57e-95
Seq_1_Pos_15525,MT482645,Streptococcus cristatus,195,2.57e-95
Seq_1_Pos_15525,MT482641,Streptococcus sp.,195,2.57e-95
Seq_1_Pos_15525,MT482642,Streptococcus sp.,195,2.57e-95
Seq_1_Pos_15525,MT472003,Streptococcus sp.,195,2.57e-95
Seq_1_Pos_15525,MT463394,Streptococcus sp.,195,2.57e-95
Seq_1_Pos_15525,MT463455,Streptococcus mitis,195,2.57e-95
Seq_1_Pos_15525,MT459367,Streptococcus pseudopneumoniae,195,2.57e-95
Seq_1_Pos_15525,MT459363,Streptococcus pseudopneumoniae,195,2.57e-95
Seq_1_Pos_15525,MT459273,Streptococcus sp.,195,2.57e-95
