Seq_1_Pos_91588,LR809138,Streptococcus sp. Marseille-Q2617,195,2.57e-95
Seq_1_Pos_91588,MT626073,Streptococcus infantis,195,2.57e-95
Seq_1_Pos_91588,MT613549,Streptococcus pseudopneumoniae,195,2.57e-95
Seq_1_Pos_91588,MT611642,Streptococcus oralis subsp. tigurinus,195,2.57e-95
Seq_1_Pos_91588,MT585532,Streptococcus oralis subsp. tigurinus,195,2.57e-95
Seq_1_Pos_91588,MT585525,Streptococcus oralis subsp. tigurinus,195,2.57e-95
Seq_1_Pos_91588,MT585509,Streptococcus oralis subsp. tigurinus,195,2.57e-95
Seq_1_Pos_91588,MT579944,Streptococcus infantis,195,2.57e-95
Seq_1_Pos_91588,MT573139,Streptococcus mitis,195,2.57e-95
Seq_1_Pos_91588,MT544812,Streptococcus pseudopneumoniae,195,2.57e-95
Seq_1_Pos_91588,MT544621,Streptococcus infantis,195,2.57e-95
Seq_1_Pos_91588,MT538299,Streptococcus parasanguinis,195,2.57e-95
Seq_1_Pos_91588,MT538297,Streptococcus mitis,195,2.57e-95
Seq_1_Pos_91588,MT538293,Streptococcus pneumoniae,195,2.57e-95
Seq_1_Pos_91588,MT538292,Streptococcus pneumoniae,195,2.57e-95
Seq_1_Pos_91588,MT538291,Streptococcus pneumoniae,195,2.57e-95
Seq_1_Pos_91588,MT538290,Streptococcus pneumoniae,195,2.57e-95
Seq_1_Pos_91588,MT534030,Streptococcus cristatus,195,2.57e-95
Seq_1_Pos_91588,MT525221,Streptococcus sp.,195,2.57e-95
Seq_1_Pos_91588,MK967069,Streptococcus sp.,195,2.57e-95
Seq_1_Pos_91588,MT512135,Streptococcus oralis subsp. tigurinus,195,2.57e-95
Seq_1_Pos_91588,MT512132,Streptococcus infantis,195,2.57e-95
Seq_1_Pos_91588,MT512130,Streptococcus mitis,195,2.57e-95
Seq_1_Pos_91588,MT512127,Streptococcus pseudopneumoniae,195,2.57e-95
Seq_1_Pos_91588,MT512126,Streptococcus mitis,195,2.57e-95
Seq_1_Pos_91588,MT512125,Streptococcus cristatus,195,2.57e-95
Seq_1_Pos_91588,MT512123,Streptococcus mitis,195,2.57e-95
Seq_1_Pos_91588,MT512122,Streptococcus oralis subsp. tigurinus,195,2.57e-95
Seq_1_Pos_91588,MT512114,Streptococcus mitis,195,2.57e-95
Seq_1_Pos_91588,MT512111,Streptococcus mitis,195,2.57e-95
Seq_1_Pos_91588,MT512107,Streptococcus oralis subsp. dentisani,195,2.57e-95
Seq_1_Pos_91588,MT512103,Streptococcus oralis subsp. tigurinus,195,2.57e-95
Seq_1_Pos_91588,MT512094,Streptococcus mitis,195,2.57e-95
Seq_1_Pos_91588,MT512092,Streptococcus infantis,195,2.57e-95
Seq_1_Pos_91588,MT512085,Streptococcus pseudopneumoniae,195,2.57e-95
Seq_1_Pos_91588,MT512072,Streptococcus pseudopneumoniae,195,2.57e-95
Seq_1_Pos_91588,MT510241,Streptococcus cristatus,195,2.57e-95
Seq_1_Pos_91588,MT505599,Streptococcus pseudopneumoniae,195,2.57e-95
Seq_1_Pos_91588,MT498471,Streptococcus sp.,195,2.57e-95
Seq_1_Pos_91588,MT498469,Streptococcus infantis,195,2.57e-95
Seq_1_Pos_91588,MT492100,Streptococcus cristatus,195,2.57e-95
Seq_1_Pos_91588,MT492051,Streptococcus oralis subsp. tigurinus,195,2.57e-95
Seq_1_Pos_91588,MT489347,Streptococcus cristatus,195,2.57e-95
Seq_1_Pos_91588,MT482689,Streptococcus sp.,195,2.57e-95
Seq_1_Pos_91588,MT482687,Streptococcus infantis,195,2.57e-95
Seq_1_Pos_91588,MT482680,Streptococcus sp.,195,2.57e-95
Seq_1_Pos_91588,MT482678,Streptococcus cristatus,195,2.57e-95
Seq_1_Pos_91588,MT482645,Streptococcus cristatus,195,2.57e-95
Seq_1_Pos_91588,MT482641,Streptococcus sp.,195,2.57e-95
Seq_1_Pos_91588,MT482642,Streptococcus sp.,195,2.57e-95
Seq_1_Pos_91588,MT472003,Streptococcus sp.,195,2.57e-95
Seq_1_Pos_91588,MT463394,Streptococcus sp.,195,2.57e-95
Seq_1_Pos_91588,MT463455,Streptococcus mitis,195,2.57e-95
Seq_1_Pos_91588,MT459367,Streptococcus pseudopneumoniae,195,2.57e-95
Seq_1_Pos_91588,MT459363,Streptococcus pseudopneumoniae,195,2.57e-95
