"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion"
"176280","Staphylococcus epidermidis ATCC 12228, complete sequence",27533,0.442290083693435,25942.2,0.41673617676921
"279808","Staphylococcus haemolyticus JCSC1435, complete sequence",15153,0.243417776421262,16738.5,0.268886710102658
"169292","Corynebacterium aurimucosum strain 1237_CAUR 100_101272_2303671, whole genome shotgun sequence",14404,0.231385841191306,14389.6,0.231154733792086
"525260","Corynebacterium accolens ATCC 49725 SCAFFOLD5, whole genome shotgun sequence",1604,0.0257666543509341,1619.6,0.0260176723211246
"1076550","Pantoea rwandensis strain ND04 chromosome, complete genome",1181,0.0189715827858187,1134.4,0.0182233130183083
"299766","Enterobacter hormaechei subsp. steigerwaltii strain DSM 16691 chromosome, complete genome",475,0.00763039951165443,522.4,0.00839142651945882
"38289","Corynebacterium jeikeium strain FDAARGOS_328 chromosome, complete genome",383,0.00615251160623926,377.7,0.00606786640711384
"883103","Dolosigranulum pigrum ATCC 51524 supercont1.1, whole genome shotgun sequence",154,0.00247385584167323,154.6,0.00248384928416296
"1284","Staphylococcus hyicus strain ATCC 11249 chromosome, complete genome",127,0.00204012786943182,125.2,0.00201143534070222
"161896","Corynebacterium camporealensis strain DSM 44610 chromosome, complete genome",109,0.00175097588793754,100.5,0.00161422908573915
"171101","Streptococcus pneumoniae R6, complete sequence",105,0.00168671989204993,104.5,0.0016786884579443
"1121354","Corynebacterium capitovis DSM 44611 A3E3DRAFT_scaffold00005.5_C, whole genome shotgun sequence",86,0.00138150391158375,85.2,0.00136940546775964
"645127","Corynebacterium kroppenstedtii DSM 44385, complete sequence",46,0.000738943952707587,49.9,0.000802077233850751
"753702","Alkalibacterium subtropicum strain DSM 23664, whole genome shotgun sequence",41,0.000658623957848067,41.8,0.000671119600237437
"590409","Dickeya parazeae Ech586, complete sequence",40,0.000642559958876163,37.3,0.000598801118322191
"1632858","Massilibacterium senegalense strain mt8, whole genome shotgun sequence",31,0.000497983968129026,28.7,0.000461805605053524
"161899","Corynebacterium singulare strain IBS B52218 chromosome, complete genome",30,0.000481919969157122,27.3,0.000438168371435604
"1852390","Corynebacterium fournieri strain Marseille-P2948, whole genome shotgun sequence",23,0.000369471976353794,19.8,0.000317756486936675
"29486","Yersinia ruckeri strain Big Creek 74 chromosome, complete genome",22,0.000353407977381889,22.3,0.000358028264700085
"928724","Saccharomonospora glauca K62 chromosome, whole genome shotgun sequence",22,0.000353407977381889,20,0.000321372435036973
"72758","Staphylococcus capitis subsp. capitis strain AYP1020 chromosome, complete genome",20,0.000321279979438081,17.7,0.000283561250961158
"1219023","Rhodococcus rhodnii NBRC 100604, whole genome shotgun sequence",20,0.000321279979438081,18.8,0.000302116763693477
"1329796","Risungbinella massiliensis strain GD1, whole genome shotgun sequence",19,0.000305215980466177,19.7,0.000316037188156606
"33888","Rathayibacter tritici strain NCPPB 1953 chromosome, complete genome",18,0.000289151981494273,16.5,0.000264358324774615
"1437875","Corynebacterium frankenforstense DSM 45800 strain ST18 chromosome, complete genome",18,0.000289151981494273,20.6,0.000331056164606813
"221109","Oceanobacillus iheyensis HTE831, complete sequence",17,0.000273087982522369,16.9,0.000271123249004613
"1888195","Streptococcus himalayensis strain HTS2 chromosome, complete genome",17,0.000273087982522369,16.7,0.000268210738020904
