"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion"
"1007099","Pseudomonas kuykendallii strain NRRL B-59562, whole genome shotgun sequence",28828,0.381650890315748,28900.6,0.382612416973755
"176280","Staphylococcus epidermidis ATCC 12228, complete sequence",18362,0.243092606076653,16773.2,0.222059025990641
"93061","Staphylococcus aureus subsp. aureus NCTC 8325 chromosome, complete genome",4899,0.0648573508969352,6487.2,0.0858839765826378
"76759","Pseudomonas monteilii strain USDA-ARS-USMARC-56711 chromosome, complete genome",3980,0.0526908055868141,3792.6,0.0502093618187684
"929703","Flectobacillus major DSM 103 FlemaDRAFT_FME.6, whole genome shotgun sequence",2815,0.0372674918911763,2816.2,0.0372837238236233
"198214","Shigella flexneri 2a str. 301 chromosome, complete genome",2801,0.0370821473489111,2799.3,0.0370594910280895
"205918","Pseudomonas syringae pv. syringae B728a, complete sequence",1911,0.0252995300191964,1802.8,0.023867206819481
"1051074","Streptococcus thermophilus JIM 8232, complete sequence",1638,0.0216853114450255,1637.8,0.0216831107560555
"111780","Stanieria cyanosphaera PCC 7437, complete sequence",1533,0.0202952273780367,1531.7,0.0202783959783504
"556533","Pseudomonas benzenivorans strain DSM 8628, whole genome shotgun sequence",1526,0.0202025551069041,1699.3,0.0224964789538414
"157838","Margalitia shackletonii strain LMG 18435 scaffold8, whole genome shotgun sequence",1374,0.0181902429337393,1286.4,0.0170300971000459
"169292","Corynebacterium aurimucosum strain 1237_CAUR 173_5055_550973_73_,90+,99+, whole genome shotgun sequence",1010,0.0133712848348448,1007.3,0.0133358573129847
"1314751","Sutcliffiella cohnii NBRC 15565, whole genome shotgun sequence",585,0.0077447540875091,695.3,0.00920448661008818
"1346614","Serratia liquefaciens ATCC 27592, complete sequence",570,0.00754617064936784,570.6,0.00755387966470399
"398511","Alkalihalophilus pseudofirmus OF4, complete sequence",531,0.00702985371020057,506.4,0.00670469677303776
"582672","Methylobacterium phyllostachyos strain BL47, whole genome shotgun sequence",336,0.0044482690143642,335.1,0.00443647302595249
"525260","Corynebacterium accolens ATCC 49725 SCAFFOLD5, whole genome shotgun sequence",327,0.00432911895147945,333.4,0.0044139905266343
"53406","Pseudomonas anguilliseptica strain DSM 12111, whole genome shotgun sequence",290,0.00383927980406434,329.8,0.00436592907355045
"1079859","Pseudarcicella hirudinis strain E92,LMG 26720,CCM 7988, whole genome shotgun sequence",237,0.00313761832263189,235.7,0.00312098058922653
"1300165","Kosakonia cowanii JCM 10956 = DSM 18146 strain 888-76 chromosome, complete genome",202,0.00267425696696895,197.7,0.00261745669782578
"48936","Novosphingobium subterraneum strain DSM 12447 NJ75_contig000007, whole genome shotgun sequence",182,0.00240947904944728,181.1,0.00239748948217337
"1121368","Corynebacterium pseudodiphtheriticum DSM 44287 O146DRAFT_scaffold00012.12_C, whole genome shotgun sequence",176,0.00233004567419077,172.1,0.00227783172145208
"875093","Streptococcus pseudoporcinus LQ 940-04 Contig1216510750, whole genome shotgun sequence",170,0.00225061229893427,163.6,0.0021664331357635
"427920","Alkalihalobacterium alkalinitrilicum strain DSM 22532 Scaffold1, whole genome shotgun sequence",79,0.00104587277421063,80.8,0.00106969946666891
"1236973","Alkalihalobacillus akibai JCM 9157, whole genome shotgun sequence",69,0.000913483815449791,71.1,0.000940924302981342
"857252","Halopseudomonas aestusnigri strain VGXO14 scaffold00028, whole genome shotgun sequence",67,0.000887006023697624,64.3,0.000850842946186379
"29486","Yersinia ruckeri strain Big Creek 74 chromosome, complete genome",65,0.000860528231945456,67.8,0.000897283432693426
"1193713","Neobacillus mesonae strain FJAT-13985 Scaffold1, whole genome shotgun sequence",64,0.000847289336069372,63.6,0.000842084374209953
"859144","Cytobacillus gottheilii strain FJAT-2394 Scaffold1, whole genome shotgun sequence",56,0.0007413781690607,54.3,0.000718706962200713
"582675","Methylobacterium gossipiicola strain Gh-105, whole genome shotgun sequence",54,0.000714900377308532,55,0.000727581615021268
"1888195","Streptococcus himalayensis strain HTS2 chromosome, complete genome",52,0.000688422585556365,58.7,0.000777136712532375
"165597","Crocosphaera watsonii WH 8501 ctg258, whole genome shotgun sequence",49,0.000648705897928113,40.3,0.00053395753978149
"2584094","Sphingorhabdus sp. SMR4y chromosome, complete genome",45,0.000595750314423777,45.9,0.000607488867287268
"1245526","Pseudomonas guangdongensis strain CCTCC AB 2012022 chromosome I",37,0.000489839147415106,41.9,0.000555102450379079
"61647","Pluralibacter gergoviae strain FB2 chromosome, complete genome",36,0.000476600251539022,39.9,0.000528591702220938
"1157490","Tumebacillus flagellatus strain GST4 Contig093, whole genome shotgun sequence",36,0.000476600251539022,34.4,0.000455867456390613
"371196","Mastigocoleus testarum BC008 Contig-133, whole genome shotgun sequence",33,0.00043688356391077,39.5,0.00052237078579057
"1284","Staphylococcus hyicus strain ATCC 11249 chromosome, complete genome",32,0.000423644668034686,32.6,0.000432243500662545
"1189612","Indibacter alkaliphilus LW1 Indibacter_contig_53, whole genome shotgun sequence",24,0.000317733501026014,24.1,0.000319171779129555
"1173029","Spirulina subsalsa PCC 9445 Contig210, whole genome shotgun sequence",22,0.000291255709273847,23.4,0.000309477934094136
"300267","Shigella dysenteriae Sd197, complete sequence",21,0.000278016813397763,21.8,0.000288076852126621
"50340","Pseudomonas fuscovaginae strain LMG 2158 chromosome I",20,0.000264777917521679,18.6,0.000246836857244399
"160488","Pseudomonas putida KT2440, complete sequence",17,0.000225061229893427,15.1,0.000199488125672022
"1121354","Corynebacterium capitovis DSM 44611 A3E3DRAFT_scaffold00005.5_C, whole genome shotgun sequence",16,0.000211822334017343,15.4,0.000204018149739466
"129961","Spirulina major PCC 6313 Contig40, whole genome shotgun sequence",16,0.000211822334017343,17.1,0.000225859893781012
"437900","Pseudomonas marincola strain JCM 14761, whole genome shotgun sequence",16,0.000211822334017343,17.6,0.000232574527237153
"56110","Oscillatoria acuminata PCC 6304, complete sequence",15,0.000198583438141259,14.7,0.000195077391763024
"498211","Cellvibrio japonicus Ueda107, complete sequence",14,0.000185344542265175,14.6,0.000192762298709648
"72758","Staphylococcus capitis subsp. capitis strain AYP1020 chromosome, complete genome",13,0.000172105646389091,12.4,0.000164438914937522
"1215112","Pseudomonas nitroreducens NBRC 12694, whole genome shotgun sequence",11,0.000145627854636923,10,0.000132083172750536
"1140003","Enterococcus sulfureus ATCC 49903 acyDF-supercont2.1, whole genome shotgun sequence",9,0.000119150062884755,9.1,0.000120779096758515
"1405","Bacillus mycoides strain ATCC 6462 chromosome, complete genome",9,0.000119150062884755,9.2,0.000122352394813299
"557723","Glaesserella parasuis SH0165, complete sequence",8,0.000105911167008671,7.6,0.000101064210678241
"196627","Corynebacterium glutamicum ATCC 13032, complete sequence",8,0.000105911167008671,7.2,9.49176586770821e-05
"79883","Sutcliffiella horikoshii strain 20a chromosome, complete genome",8,0.000105911167008671,8,0.000106464227042354
"1124983","Pseudomonas protegens CHA0, complete sequence",8,0.000105911167008671,11.1,0.000146847783292383
"487184","Halopseudomonas xinjiangensis strain NRRL B-51270 chromosome I",7,9.26722711325875e-05,7.2,9.52810048953759e-05
"1445510","Gynuella sunshinyii YC6258 chromosome, complete genome",7,9.26722711325875e-05,5.6,7.44224988322878e-05
"871203","Caballeronia zhejiangensis strain OP-1 contig81, whole genome shotgun sequence",6,7.94333752565036e-05,5.9,7.77501000834801e-05
"399739","Pseudomonas mendocina ymp, complete sequence",5,6.61944793804197e-05,6.8,9.01926229536902e-05
"154288","Turicibacter sanguinis strain 2789STDY5834851, whole genome shotgun sequence",5,6.61944793804197e-05,5,6.61886065698381e-05
"220684","Neobacillus drentensis strain FJAT-10044 Scaffold1, whole genome shotgun sequence",5,6.61944793804197e-05,5.1,6.73478500847943e-05
"1122206","Marinomonas polaris DSM 16579, whole genome shotgun sequence",5,6.61944793804197e-05,5.1,6.6994905592635e-05
"355243","Amphritea atlantica strain DSM 18887, whole genome shotgun sequence",5,6.61944793804197e-05,5,6.64707406215998e-05
"1423755","Ligilactobacillus hayakitensis DSM 18933 = JCM 14209, whole genome shotgun sequence",5,6.61944793804197e-05,5,6.57989405058275e-05
"425504","Pseudomonas guineae strain LMG 24016, whole genome shotgun sequence",5,6.61944793804197e-05,4.7,6.20160852205698e-05
"1235834","Kosakonia sacchari SP1 chromosome, complete genome",5,6.61944793804197e-05,4.2,5.59031331790067e-05
"1028800","Neorhizobium galegae bv. orientalis str. HAMBI 540 chromosome I, complete sequence",4,5.29555835043357e-05,4.1,5.40485217614413e-05
"291169","Methylophaga muralis strain Bur 1 A9E74_contig000087, whole genome shotgun sequence",4,5.29555835043357e-05,3.6,4.70999341876479e-05
"1116389","Devosia insulae DS-56 contig159, whole genome shotgun sequence",4,5.29555835043357e-05,3.1,4.03854741674145e-05
"937777","Deinococcus peraridilitoris DSM 19664, complete sequence",4,5.29555835043357e-05,4,5.29826805313656e-05
"1335","Streptococcus equinus strain AG46 BV58DRAFT_scf7180000000002_quiver_dupTrim_6839.1_C, whole genome shotgun sequence",3,3.97166876282518e-05,2.8,3.70041094606193e-05
"692420","Bacillus amyloliquefaciens DSM 7 = ATCC 23350, complete sequence",3,3.97166876282518e-05,3,3.99354739229271e-05
