"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion"
"93061","Staphylococcus aureus subsp. aureus NCTC 8325 chromosome, complete genome",146285,0.633284847225469,144871.2,0.627166900285701
"1121368","Corynebacterium pseudodiphtheriticum DSM 44287 O146DRAFT_scaffold00012.12_C, whole genome shotgun sequence",16040,0.0694390330484775,16098.3,0.069691763440983
"176280","Staphylococcus epidermidis ATCC 12228, complete sequence",13176,0.0570404426088989,14586,0.0631449793241789
"171101","Streptococcus pneumoniae R6, complete sequence",10088,0.0436721300120349,10100.4,0.0437260142879029
"525260","Corynebacterium accolens ATCC 49725 SCAFFOLD5, whole genome shotgun sequence",5260,0.0227711542291142,5260.6,0.0227739744589675
"529122","Bacillus thuringiensis YBT-1518, complete sequence",4206,0.0182082651497441,4175.9,0.0180779589990079
"169292","Corynebacterium aurimucosum strain 1237_CAUR 173_5055_550973_73_,90+,99+, whole genome shotgun sequence",2539,0.0109916274881599,2486.7,0.0107653651226406
"29433","Moraxella ovis strain 199/55 chromosome, complete genome",2160,0.00935089223096704,2134,0.00923849202896621
"592050","Acidovorax soli strain DSM 25157, whole genome shotgun sequence",1960,0.00848506887624787,2117.2,0.00916567659585871
"32040","Acidovorax konjaci strain DSM 7481, whole genome shotgun sequence",1611,0.00697420712226292,1479.5,0.00640477408928622
"1217658","Acinetobacter gyllenbergii NIPH 230 adfcq-supercont1.2, whole genome shotgun sequence",1599,0.00692225772097977,1607.7,0.0069597939007604
"398578","Delftia acidovorans SPH-1, complete sequence",1028,0.00445033204325654,1017.2,0.00440350766168899
"158500","Novosphingobium resinovorum strain SA1 chromosome, complete genome",925,0.00400443301557616,930.6,0.00402876434749838
"393763","Anaerobacillus alkalilacustris strain DSM 18345 Ga0137925_101, whole genome shotgun sequence",908,0.00393083803042503,867.9,0.00375746030564532
"1007099","Pseudomonas kuykendallii strain NRRL B-59562, whole genome shotgun sequence",907,0.00392650891365144,893.9,0.00386983622271631
"546270","Gemella haemolysans ATCC 10379 ctg1119035638548, whole genome shotgun sequence",877,0.00379663541044356,873.1,0.0037799446005447
"1242245","Acinetobacter johnsonii XBB1 chromosome, complete genome",863,0.00373602777561322,864.5,0.00374238293532708
"1888195","Streptococcus himalayensis strain HTS2 chromosome, complete genome",811,0.00351091370338624,803.7,0.00347952032386408
"205918","Pseudomonas syringae pv. syringae B728a, complete sequence",716,0.00309964760989463,728.5,0.00315394000730462
"872970","Amphibacillus marinus strain CGMCC 1.10434, whole genome shotgun sequence",713,0.00308666025957384,725.5,0.00314068780995915
"1219360","Erwinia persicina NBRC 102418, whole genome shotgun sequence",708,0.00306501467570586,656.6,0.00284240222325207
"224914","Brucella melitensis bv. 1 str. 16M chromosome I, complete sequence",627,0.0027143562170446,616.8,0.00267029733419283
"198214","Shigella flexneri 2a str. 301 chromosome, complete genome",625,0.00270569798349741,613.1,0.00265398841555315
"169963","Listeria monocytogenes EGD-e chromosome, complete genome",590,0.00255417889642155,582,0.00251961715353314
"621456","Sphingomonas melonis TY chromosome, complete genome",571,0.00247192567772323,556.1,0.00240764150267094
"427920","Alkalihalobacterium alkalinitrilicum strain DSM 22532 Scaffold1, whole genome shotgun sequence",504,0.00218187485389231,520.7,0.00225429183275433
"70584","Aquabacterium parvum strain B6 contig000030, whole genome shotgun sequence",485,0.00209962163519399,485.4,0.00210127403367849
"1405","Bacillus mycoides strain ATCC 6462 chromosome, complete genome",470,0.00203468488359005,506,0.00219044588521427
"1120929","Acinetobacter towneri DSM 14962 = CIP 107472 acMad-supercont1.37, whole genome shotgun sequence",458,0.0019827354823069,382.1,0.00165418149976103
"1855823","Macrococcus canis strain KM 45013 chromosome, complete genome",401,0.00173597582621194,394.8,0.00170912061807929
"146827","Corynebacterium simulans strain PES1 chromosome, complete genome",371,0.00160610232300406,351.9,0.001523499494995
"267747","Cutibacterium acnes KPA171202, complete sequence",359,0.00155415292172091,357.6,0.00154791639640333
"1428644","Mangrovactinospora gilvigriseus strain MUSC 26 205, whole genome shotgun sequence",356,0.00154116557140012,354.8,0.00153584581247693
"299766","Enterobacter hormaechei subsp. steigerwaltii strain DSM 16691 chromosome, complete genome",350,0.00151519087075855,377.5,0.00163439838036895
"53254","Bosea thiooxidans strain DSM 9653, whole genome shotgun sequence",332,0.00143726676883382,364.6,0.00157838421940345
"1121354","Corynebacterium capitovis DSM 44611 A3E3DRAFT_scaffold00005.5_C, whole genome shotgun sequence",319,0.00138098825077708,324.8,0.00140621764317763
"545501","Oceanobacillus oncorhynchi strain Oc5, whole genome shotgun sequence",303,0.00131172238239954,304.1,0.00131652061553542
"588932","Brevundimonas naejangsanensis strain B1 chromosome, complete genome",295,0.00127708944821078,308.3,0.00133463844575423
"1051074","Streptococcus thermophilus JIM 8232, complete sequence",287,0.00124245651402201,271.4,0.00117493243417185
"522373","Stenotrophomonas maltophilia K279a, complete sequence",268,0.00116020329532369,262.7,0.00113746864638219
"633149","Brevundimonas subvibrioides ATCC 15264, complete sequence",263,0.00113855771145571,249.6,0.00108041176749976
"333849","Enterococcus faecium DO, complete sequence",255,0.00110392477726694,254.7,0.00110281513421943
"441620","Methylorubrum populi BJ001, complete sequence",252,0.00109093742694615,223.5,0.000967743646992431
"398511","Alkalihalophilus pseudofirmus OF4, complete sequence",243,0.00105197537598379,253.2,0.00109624773791677
"272623","Lactococcus lactis subsp. lactis Il1403, complete sequence",238,0.00103032979211581,240.4,0.00104065137073983
