"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion"
"71421","Haemophilus influenzae Rd KW20, complete sequence",25744,0.338105119382207,25704.5,0.337587004650442
"76759","Pseudomonas monteilii strain USDA-ARS-USMARC-56711 chromosome, complete genome",13873,0.182199049145019,13838.9,0.181750915910584
"171101","Streptococcus pneumoniae R6, complete sequence",11603,0.152386330802973,11596.3,0.152298668415101
"93061","Staphylococcus aureus subsp. aureus NCTC 8325 chromosome, complete genome",9414,0.123637414304851,9031.3,0.118610764193013
"1007099","Pseudomonas kuykendallii strain NRRL B-59562, whole genome shotgun sequence",5178,0.0680045178744977,5207.8,0.0683965283781687
"1351754","Avibacterium paragallinarum JF4211, whole genome shotgun sequence",3732,0.0490136849570539,3769.7,0.0495089119808471
"176280","Staphylococcus epidermidis ATCC 12228, complete sequence",1081,0.0141971579417404,1464.2,0.0192292075797238
"1888195","Streptococcus himalayensis strain HTS2 chromosome, complete genome",1070,0.0140526910246644,1074.2,0.0141072050917642
"759620","Weissella ceti strain WS105 chromosome, complete genome",917,0.0120432875416984,916.7,0.0120394264501859
"198616","Pseudomonas jinjuensis strain JCM 21621, whole genome shotgun sequence",719,0.00944288303433059,676.9,0.00888983442606808
"1202724","Flavobacterium akiainvivens strain IK-1 scaffold00001, whole genome shotgun sequence",315,0.00413700717081243,315.4,0.00414225248062568
"1346614","Serratia liquefaciens ATCC 27592, complete sequence",311,0.00408447374642116,310,0.0040709215049038
"1324350","Acinetobacter equi strain 114 chromosome, complete genome",218,0.00286307162932416,215.2,0.00282618790935647
"1906744","Rodentibacter heylii strain 1998236014 contig_50, whole genome shotgun sequence",146,0.00191746999028132,145.9,0.00191661994639901
"1121368","Corynebacterium pseudodiphtheriticum DSM 44287 O146DRAFT_scaffold00012.12_C, whole genome shotgun sequence",143,0.00187806992198786,144,0.0018909868458316
"1629","Weissella viridescens strain DSM 20410 Scaffold6, whole genome shotgun sequence",140,0.00183866985369441,139.8,0.00183622003789397
"556533","Pseudomonas benzenivorans strain DSM 8628, whole genome shotgun sequence",122,0.0016022694439337,129.1,0.00169491292379729
"198214","Shigella flexneri 2a str. 301 chromosome, complete genome",97,0.00127393554148827,97.2,0.00127649093141547
"53406","Pseudomonas anguilliseptica strain DSM 12111, whole genome shotgun sequence",85,0.00111633526831447,121.9,0.00160139605050705
"1335","Streptococcus equinus strain AG46 BV58DRAFT_scf7180000000002_quiver_dupTrim_6839.1_C, whole genome shotgun sequence",82,0.00107693520002101,81.1,0.00106481035661585
"1122602","Nesterenkonia alba DSM 19423 H578DRAFT_scaffold00006.6_C, whole genome shotgun sequence",75,0.000985001707336293,68,0.000892911898510947
"79883","Sutcliffiella horikoshii strain 20a chromosome, complete genome",66,0.000866801502455938,62.3,0.000818190679629319
"1120926","Acinetobacter gerneri DSM 14967 = CIP 107464 = MTCC 9824 strain CIP 107464 acLZs-supercont1.27, whole genome shotgun sequence",62,0.000814268078064669,62.9,0.000826116248212268
"871203","Caballeronia zhejiangensis strain OP-1 contig81, whole genome shotgun sequence",48,0.000630401092695227,44.7,0.000587121447636662
"857252","Halopseudomonas aestusnigri strain VGXO14 scaffold00028, whole genome shotgun sequence",46,0.000604134380499593,43.7,0.000574344476990401
"365659","Streptococcus mitis B6, complete sequence",43,0.000564734312206141,41.2,0.000541482828668104
"981334","Acinetobacter radioresistens DSM 6976 = NBRC 102413 = CIP 103788 acLrZ-supercont1.12, whole genome shotgun sequence",40,0.000525334243912689,41.8,0.000548539400583212
"467705","Streptococcus gordonii str. Challis substr. CH1, complete sequence",39,0.000512200887814872,43.5,0.000571760085309794
"317018","Nesterenkonia jeotgali strain CD08_7 CD08_7_contig_6_consensus, whole genome shotgun sequence",39,0.000512200887814872,46,0.000603658316473023
"1299341","Flavobacterium urocaniciphilum strain DSM 27078, whole genome shotgun sequence",36,0.000472800819521421,34.6,0.000454842512898778
"525260","Corynebacterium accolens ATCC 49725 SCAFFOLD5, whole genome shotgun sequence",33,0.000433400751227969,31.4,0.000412676792867769
"714","Aggregatibacter actinomycetemcomitans strain 624 chromosome, complete genome",32,0.000420267395130152,31.9,0.000419570446724531
"1123317","Streptococcus sobrinus DSM 20742 = ATCC 33478 strain DSM 20742 BS63DRAFT_scaffold00049.49_C, whole genome shotgun sequence",32,0.000420267395130152,31.4,0.000412653834201185
"47917","Serratia fonticola strain DSM 4576 chromosome, complete genome",31,0.000407134039032334,31.5,0.000414299847486664
"1121899","Flavobacterium suncheonense GH29-5 = DSM 17707 G498DRAFT_scaffold00040.40_C, whole genome shotgun sequence",30,0.000394000682934517,31.1,0.000408777875200416
"1033743","Paenibacillus senegalensis JC66, whole genome shotgun sequence",27,0.000354600614641065,26.9,0.000353049134249725
"1499686","Pseudomonas saudiphocaensis strain 20_BN chromosome, whole genome shotgun sequence",27,0.000354600614641065,26.4,0.000346296657445162
"70584","Aquabacterium parvum strain B6 contig000030, whole genome shotgun sequence",26,0.000341467258543248,26,0.000341367676163249
"64971","Pseudospirillum japonicum strain DSM 7165, whole genome shotgun sequence",23,0.000302067190249796,21,0.000275238047002932
"1284","Staphylococcus hyicus strain ATCC 11249 chromosome, complete genome",21,0.000275800478054162,19.9,0.000261084004966296
"983920","Novosphingobium nitrogenifigens DSM 19370 scaffold00012, whole genome shotgun sequence",19,0.000249533765858527,18.3,0.000239738790579502
"160488","Pseudomonas putida KT2440, complete sequence",17,0.000223267053662893,22.4,0.000294032111908763
"157838","Margalitia shackletonii strain LMG 18435 scaffold8, whole genome shotgun sequence",17,0.000223267053662893,20.4,0.00026854092100013
"1140003","Enterococcus sulfureus ATCC 49903 acyDF-supercont2.1, whole genome shotgun sequence",15,0.000197000341467259,14.6,0.000191665641602167
"159087","Dechloromonas aromatica RCB, complete sequence",10,0.000131333560978172,9.5,0.000124142580686147
"1121898","Flavobacterium subsaxonicum WB 4.1-42 = DSM 21790 G509DRAFT_scaffold00019.19_C, whole genome shotgun sequence",10,0.000131333560978172,9.9,0.000129856631946687
"437900","Pseudomonas marincola strain JCM 14761, whole genome shotgun sequence",10,0.000131333560978172,10,0.000131529473828851
"1245526","Pseudomonas guangdongensis strain CCTCC AB 2012022 chromosome I",10,0.000131333560978172,10.6,0.0001397500816189
"1817405","Abyssicoccus albus strain S31 chromosome, complete genome",9,0.000118200204880355,8.9,0.000117426238198104
"1171377","Bibersteinia trehalosi USDA-ARS-USMARC-192, complete sequence",8,0.000105066848782538,7,9.22256234947923e-05
"97481","Pasteurella skyensis strain DSM 24204, whole genome shotgun sequence",8,0.000105066848782538,8.3,0.00010915276899833
"966","Oceanospirillum linum strain ATCC 11336 NODE_18_length_1316_cov_5306.41, whole genome shotgun sequence",7,9.19334926847207e-05,7.4,9.68629022052586e-05
"1293","Staphylococcus gallinarum strain DSM 20610 contig_182, whole genome shotgun sequence",7,9.19334926847207e-05,6.8,8.90934686688193e-05
"592010","Abiotrophia defectiva ATCC 49176 Scfld1, whole genome shotgun sequence",7,9.19334926847207e-05,6.7,8.85358830020276e-05
"1206725","Nocardia brevicatena NBRC 12119, whole genome shotgun sequence",6,7.88001365869034e-05,5.7,7.48698864699327e-05
"472181","Halopseudomonas sabulinigri strain JCM 14963 chromosome I",6,7.88001365869034e-05,6.4,8.45280215763934e-05
"272623","Lactococcus lactis subsp. lactis Il1403, complete sequence",5,6.56667804890862e-05,4.2,5.50675475550898e-05
"1479","Bacillus smithii strain DSM 4216 chromosome 1, complete sequence",5,6.56667804890862e-05,5.6,7.36007118294751e-05
"48936","Novosphingobium subterraneum strain DSM 12447 NJ75_contig000007, whole genome shotgun sequence",5,6.56667804890862e-05,5.3,6.9237133405857e-05
"1121354","Corynebacterium capitovis DSM 44611 A3E3DRAFT_scaffold00005.5_C, whole genome shotgun sequence",5,6.56667804890862e-05,5.6,7.35970706068e-05
"225992","Comamonas kerstersii strain 8943 chromosome, complete genome",5,6.56667804890862e-05,4.7,6.22939766629119e-05
"269796","Rhodospirillum rubrum ATCC 11170, complete sequence",4,5.25334243912689e-05,3.9,5.1410332161709e-05
"388919","Streptococcus sanguinis SK36, complete sequence",4,5.25334243912689e-05,3.5,4.54309639103449e-05
"522373","Stenotrophomonas maltophilia K279a, complete sequence",4,5.25334243912689e-05,4,5.25367955947052e-05
