"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion"
"169292","Corynebacterium aurimucosum strain 1237_CAUR 173_5055_550973_73_,90+,99+, whole genome shotgun sequence",37010,0.464366373902133,36856.5,0.462684778124259
"176280","Staphylococcus epidermidis ATCC 12228, complete sequence",14359,0.180163111668758,13790.8,0.173125156349503
"435837","Staphylococcus hominis subsp. hominis C80 supercont1.5, whole genome shotgun sequence",6949,0.087189460476788,7515.9,0.0943518522800092
"525260","Corynebacterium accolens ATCC 49725 SCAFFOLD5, whole genome shotgun sequence",5434,0.0681806775407779,5574,0.0699737676942107
"306537","Corynebacterium jeikeium K411, complete sequence",3196,0.0401003764115433,3123,0.0392047512989138
"146827","Corynebacterium simulans strain PES1 chromosome, complete genome",1978,0.0248180677540778,1965.8,0.0246776414977862
"38289","Corynebacterium jeikeium strain FDAARGOS_328 chromosome, complete genome",1143,0.0143412797992472,1140.9,0.0143229466496054
"393763","Anaerobacillus alkalilacustris strain DSM 18345 Ga0137925_101, whole genome shotgun sequence",650,0.0081555834378921,625.7,0.00785466460240798
"398578","Delftia acidovorans SPH-1, complete sequence",649,0.00814303638644918,647.3,0.00812620658391123
"872970","Amphibacillus marinus strain CGMCC 1.10434, whole genome shotgun sequence",589,0.00739021329987453,596.8,0.00749219155396925
"171101","Streptococcus pneumoniae R6, complete sequence",537,0.00673776662484316,531.4,0.00667059459999392
"160488","Pseudomonas putida KT2440, complete sequence",531,0.0066624843161857,528.8,0.00663881461874363
"1705","Corynebacterium stationis strain 622=DSM 20302 chromosome, complete genome",452,0.00567126725219573,501.9,0.00630104333048147
"208435","Streptococcus agalactiae 2603V/R, complete sequence",375,0.00470514429109159,379.1,0.00475915407524942
"427920","Alkalihalobacterium alkalinitrilicum strain DSM 22532 Scaffold1, whole genome shotgun sequence",347,0.00435382685069009,342.8,0.00430322645977355
"224914","Brucella melitensis bv. 1 str. 16M chromosome I, complete sequence",271,0.00340025094102886,261.5,0.0032822313910709
"649754","Corynebacterium ammoniagenes DSM 20306 strain DSM 20306 = 9.6 chromosome, complete genome",268,0.00336260978670013,320.2,0.00401957637078044
"191610","Corynebacterium atypicum strain R2070 chromosome, complete genome",199,0.00249686323713927,185.7,0.0023309434025957
"147645","Paracoccus yeei strain FDAARGOS_252 chromosome, complete genome",169,0.00212045169385194,169.5,0.00212785123278666
"938293","Anaerococcus provencensis strain 9402080, whole genome shotgun sequence",169,0.00212045169385194,169.1,0.00212254148852581
"398511","Alkalihalophilus pseudofirmus OF4, complete sequence",128,0.0016060225846926,132.2,0.00165990074048041
"199441","Alkalihalobacillus krulwichiae strain AM31D chromosome, complete genome",128,0.0016060225846926,134.7,0.00169052434121487
"40215","Acinetobacter junii strain 65 chromosome, complete genome",127,0.00159347553324969,123.4,0.00154936426000206
"621456","Sphingomonas melonis TY chromosome, complete genome",115,0.00144291091593476,114,0.00143166921643327
"645127","Corynebacterium kroppenstedtii DSM 44385, complete sequence",104,0.00130489335006274,105.3,0.00132140934517969
"65735","Paracoccus alkenifer strain DSM 11593, whole genome shotgun sequence",85,0.00106649937264743,84.5,0.00106109122877955
"71999","Kocuria palustris strain MU14/1 chromosome, complete genome",81,0.00101631116687578,74.6,0.00093622095666045
