"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion"
"1007099","Pseudomonas kuykendallii strain NRRL B-59562, whole genome shotgun sequence",36608,0.481925173112872,36743.6,0.483754469000716
"176280","Staphylococcus epidermidis ATCC 12228, complete sequence",10052,0.132329322556015,9937.9,0.130839516103249
"198214","Shigella flexneri 2a str. 301 chromosome, complete genome",7982,0.105078855217082,7978.2,0.105038737492539
"398511","Alkalihalophilus pseudofirmus OF4, complete sequence",5135,0.0675995892683184,5112.3,0.0673067274845626
"279808","Staphylococcus haemolyticus JCSC1435, complete sequence",2725,0.0358731997577736,2840,0.0373911794680833
"556533","Pseudomonas benzenivorans strain DSM 8628, whole genome shotgun sequence",2548,0.0335430873331403,2379.2,0.0313242346505739
"76759","Pseudomonas monteilii strain USDA-ARS-USMARC-56711 chromosome, complete genome",2034,0.0267765461678208,2013.9,0.0265139580895986
"48936","Novosphingobium subterraneum strain DSM 12447 NJ75_contig000007, whole genome shotgun sequence",2031,0.0267370527368948,2027.3,0.0266905882995582
"553207","Corynebacterium matruchotii ATCC 14266 gcontig_1125149795834, whole genome shotgun sequence",1476,0.0194307680155867,1478.4,0.0194635150984664
"169292","Corynebacterium aurimucosum strain 1237_CAUR 173_5055_550973_73_,90+,99+, whole genome shotgun sequence",1194,0.0157183855085437,1195.4,0.015738413258448
"1236973","Alkalihalobacillus akibai JCM 9157, whole genome shotgun sequence",728,0.00958373923804007,743.8,0.00979310604429301
"1300165","Kosakonia cowanii JCM 10956 = DSM 18146 strain 888-76 chromosome, complete genome",625,0.00822779810958111,624.4,0.00822024578580046
"983920","Novosphingobium nitrogenifigens DSM 19370 scaffold00012, whole genome shotgun sequence",430,0.0056607250993918,435.8,0.00573701520269523
"1191209","Halomonas desiderata SP1 contig_132, whole genome shotgun sequence",348,0.00458123798741476,342.1,0.00450337296398987
"53406","Pseudomonas anguilliseptica strain DSM 12111, whole genome shotgun sequence",344,0.00452858007951344,383.7,0.00505102826094855
"525260","Corynebacterium accolens ATCC 49725 SCAFFOLD5, whole genome shotgun sequence",310,0.00408098786235223,305.9,0.00402761376301408
"209389","Bacillus acidicola strain DSM 14745 Scaffold1, whole genome shotgun sequence",118,0.00155340828308891,115.7,0.00152288227732898
"1852390","Corynebacterium fournieri strain Marseille-P2948, whole genome shotgun sequence",109,0.00143492799031094,107.7,0.00141821015964179
"1157490","Tumebacillus flagellatus strain GST4 Contig093, whole genome shotgun sequence",107,0.00140859903636029,108.4,0.00142658667794596
