"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion"
"171101","Streptococcus pneumoniae R6, complete sequence",136796,0.755921001735133,136722.7,0.755519935485895
"93061","Staphylococcus aureus subsp. aureus NCTC 8325 chromosome, complete genome",9764,0.0539548865532752,9681.9,0.0535012986070758
"1888195","Streptococcus himalayensis strain HTS2 chromosome, complete genome",9192,0.050794071814595,9114.9,0.0503680503382387
"29433","Moraxella ovis strain 199/55 chromosome, complete genome",6334,0.0350010499209796,6291.4,0.034765986182723
"883103","Dolosigranulum pigrum ATCC 51524 supercont1.1, whole genome shotgun sequence",5891,0.0325530762684703,5877.4,0.0324779220770467
"467705","Streptococcus gordonii str. Challis substr. CH1, complete sequence",1681,0.00928903771979267,1722.6,0.0095190162260056
"72758","Staphylococcus capitis subsp. capitis strain AYP1020 chromosome, complete genome",1576,0.00870881823104893,1656.5,0.00915388157721446
"753702","Alkalibacterium subtropicum strain DSM 23664, whole genome shotgun sequence",1374,0.00759258645270382,1381.6,0.00763454797307479
"1121368","Corynebacterium pseudodiphtheriticum DSM 44287 O146DRAFT_scaffold00012.12_C, whole genome shotgun sequence",1359,0.00750969795431186,1358.6,0.00750778910165627
"573983","Moraxella porci DSM 25326 strain CCUG 54912 54912T_ctg_0000016, whole genome shotgun sequence",847,0.00468043720919952,891,0.00492360335232838
"1123317","Streptococcus sobrinus DSM 20742 = ATCC 33478 strain DSM 20742 BS63DRAFT_scaffold00049.49_C, whole genome shotgun sequence",650,0.0035918349303184,666.9,0.00368506573935712
"365659","Streptococcus mitis B6, complete sequence",626,0.00345921333289126,609.9,0.00337051086872953
"1121865","Enterococcus columbae DSM 7374 = ATCC 51263 acpMI-supercont1.2, whole genome shotgun sequence",462,0.00255296575047246,449.3,0.0024828585870351
"1335","Streptococcus equinus strain AG46 BV58DRAFT_scf7180000000002_quiver_dupTrim_6839.1_C, whole genome shotgun sequence",429,0.00237061105401015,419.2,0.00231650424668352
"1033743","Paenibacillus senegalensis JC66, whole genome shotgun sequence",413,0.00228219665572538,438.4,0.00242273789009503
"1140003","Enterococcus sulfureus ATCC 49903 acyDF-supercont2.1, whole genome shotgun sequence",393,0.00217167865786943,414.9,0.002292910026627
"525260","Corynebacterium accolens ATCC 49725 SCAFFOLD5, whole genome shotgun sequence",231,0.00127648287523623,224.3,0.00123922119772517
"44008","Enterococcus cecorum strain SA3 chromosome",223,0.00123227567609385,226.9,0.00125409032512893
"398511","Alkalihalophilus pseudofirmus OF4, complete sequence",197,0.00108860227888112,164.6,0.000909484383923968
"427920","Alkalihalobacterium alkalinitrilicum strain DSM 22532 Scaffold1, whole genome shotgun sequence",147,0.000812307284241239,160.5,0.000886917320239475
"883081","Alloiococcus otitis ATCC 51267 supercont1.2, whole genome shotgun sequence",143,0.000790203684670048,148.3,0.000819417567200283
"1632858","Massilibacterium senegalense strain mt8, whole genome shotgun sequence",100,0.000552589989279754,114.7,0.000633619930610108
"875093","Streptococcus pseudoporcinus LQ 940-04 Contig1216510750, whole genome shotgun sequence",97,0.000536012289601362,122.7,0.000677930112105999
"1300150","Enterococcus mundtii QU 25, complete sequence",89,0.000491805090458981,96.2,0.000531604324377984
"519472","Vagococcus teuberi strain DSM 21459 chromosome, complete genome",83,0.000458649691102196,87.6,0.000484169961007579
"1855823","Macrococcus canis strain KM 45013 chromosome, complete genome",79,0.000436546091531006,76.6,0.000423480103864812
"224308","Bacillus subtilis subsp. subtilis str. 168 complete genome",78,0.000431020191638208,83.7,0.000462679185607171
"498211","Cellvibrio japonicus Ueda107, complete sequence",78,0.000431020191638208,73.5,0.000406029544650419
"210007","Streptococcus mutans UA159, complete sequence",71,0.000392338892388626,72,0.000397970664791869
"1423755","Ligilactobacillus hayakitensis DSM 18933 = JCM 14209, whole genome shotgun sequence",62,0.000342605793353448,57.8,0.000319151189873798
"1284","Staphylococcus hyicus strain ATCC 11249 chromosome, complete genome",57,0.00031497629388946,61.6,0.000340284001833769
"1158607","Enterococcus pallens ATCC BAA-351 acOtw-supercont2.5, whole genome shotgun sequence",52,0.000287346794425472,61.8,0.000341651857264711
"1302863","Streptococcus cristatus AS 1.3089, complete sequence",45,0.000248665495175889,44.6,0.000246204640200508
"160488","Pseudomonas putida KT2440, complete sequence",43,0.000237613695390294,41.8,0.000231079529022721
"176280","Staphylococcus epidermidis ATCC 12228, complete sequence",40,0.000221035995711902,39.5,0.000218307199882661
"930124","Metabacillus halosaccharovorans strain DSM 25387 Scaffold1, whole genome shotgun sequence",39,0.000215510095819104,41,0.000226571494682999
"398578","Delftia acidovorans SPH-1, complete sequence",37,0.000204458296033509,36.6,0.000201981098498585
"1121354","Corynebacterium capitovis DSM 44611 A3E3DRAFT_scaffold00005.5_C, whole genome shotgun sequence",37,0.000204458296033509,44.1,0.000243436985573244
"34060","Moraxella caviae strain CCUG 355 355T_ctg_0000060, whole genome shotgun sequence",36,0.000198932396140712,34.8,0.000192365092307235
"1258574","Streptococcus gallolyticus subsp. gallolyticus DSM 16831 chromosome, complete genome",31,0.000171302896676724,28.7,0.000158361364915633
"272623","Lactococcus lactis subsp. lactis Il1403, complete sequence",30,0.000165776996783926,33.6,0.000185407985336426
"1367847","Paracoccus aminophilus JCM 7686, complete sequence",30,0.000165776996783926,27.2,0.000150297093923919
"1231624","Asaia bogorensis NBRC 16594 chromosome, complete genome",30,0.000165776996783926,25.7,0.000142009932814119
"1423750","Liquorilactobacillus ghanensis DSM 18630 NODE_31, whole genome shotgun sequence",23,0.000127095697534343,28,0.000154887644328979
"1123311","Streptococcus orisratti DSM 15617 A3I7DRAFT_scaffold_69.70, whole genome shotgun sequence",21,0.000116043897748748,22.4,0.000123697393957918
"1293598","Lacticaseibacillus saniviri JCM 17471 = DSM 24301 strain JCM 17471, whole genome shotgun sequence",21,0.000116043897748748,21.2,0.000117247452109571
"1347368","Bacillus ndiopicus isolate FF3, whole genome shotgun sequence",21,0.000116043897748748,20.3,0.000111945999005839
"1265861","Brochothrix campestris FSL F6-1037 rep_c86, whole genome shotgun sequence",20,0.000110517997855951,18.9,0.00010457141840028
"120956","Facklamia miroungae strain ATCC BAA-466, whole genome shotgun sequence",20,0.000110517997855951,19.7,0.000109011968279768
"92947","Ketogulonicigenium robustum strain SPU_B003 chromosome, complete genome",18,9.94661980703558e-05,16.4,9.07363366935276e-05
"665550","Dietzia alimentaria strain BP 27/1 BP27/1_c60_length_15841_cov_411.133, whole genome shotgun sequence",17,9.39402981775582e-05,17,9.38909267615546e-05
"1072256","Corynebacterium uterequi strain DSM 45634 chromosome, complete genome",16,8.84143982847607e-05,14.2,7.84052403893167e-05
