"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion"
"171101","Streptococcus pneumoniae R6, complete sequence",17112,0.520913242009132,17102,0.520657537736566
"71421","Haemophilus influenzae Rd KW20, complete sequence",4774,0.145327245053272,4752.5,0.144685658776929
"883103","Dolosigranulum pigrum ATCC 51524 supercont1.1, whole genome shotgun sequence",2833,0.0862404870624049,2828.3,0.0861049565057757
"1351754","Avibacterium paragallinarum JF4211, whole genome shotgun sequence",2286,0.0695890410958904,2300.9,0.0700477740587564
"1888195","Streptococcus himalayensis strain HTS2 chromosome, complete genome",1387,0.0422222222222222,1388.2,0.0422615022232002
"29433","Moraxella ovis strain 199/55 chromosome, complete genome",946,0.0287975646879756,915.7,0.0278767889356993
"753702","Alkalibacterium subtropicum strain DSM 23664, whole genome shotgun sequence",527,0.0160426179604262,529.8,0.0161288208467434
"90241","Moraxella lincolnii strain CCUG 9405 CCUG9405T_R1__paired__trimmed__paired__contig_21, whole genome shotgun sequence",502,0.0152815829528158,513.6,0.0156365626652579
"1121368","Corynebacterium pseudodiphtheriticum DSM 44287 O146DRAFT_scaffold00012.12_C, whole genome shotgun sequence",370,0.0112633181126332,369.9,0.0112605984349653
"467705","Streptococcus gordonii str. Challis substr. CH1, complete sequence",209,0.00636225266362253,200.5,0.00610407815793188
"573983","Moraxella porci DSM 25326 strain CCUG 54912 54912T_ctg_0000016, whole genome shotgun sequence",198,0.00602739726027397,211.3,0.00643271779875
"1123317","Streptococcus sobrinus DSM 20742 = ATCC 33478 strain DSM 20742 BS63DRAFT_scaffold00049.49_C, whole genome shotgun sequence",109,0.00331811263318113,105.2,0.00320320345378057
"747","Pasteurella multocida strain ATCC 43137 chromosome, complete genome",95,0.00289193302891933,101,0.00307552564192349
"525260","Corynebacterium accolens ATCC 49725 SCAFFOLD5, whole genome shotgun sequence",84,0.00255707762557078,83.9,0.00255545423292673
"1140003","Enterococcus sulfureus ATCC 49903 acyDF-supercont2.1, whole genome shotgun sequence",82,0.00249619482496195,81.6,0.00248399046700719
"1121865","Enterococcus columbae DSM 7374 = ATCC 51263 acpMI-supercont1.2, whole genome shotgun sequence",64,0.0019482496194825,67.4,0.00205280410427698
"1196094","Snodgrassella alvi wkB2 chromosome, complete genome",61,0.00185692541856925,60.9,0.00185551665272748
"883081","Alloiococcus otitis ATCC 51267 supercont1.2, whole genome shotgun sequence",44,0.00133942161339422,47.2,0.00143628196925239
"875093","Streptococcus pseudoporcinus LQ 940-04 Contig1216510750, whole genome shotgun sequence",40,0.00121765601217656,44.7,0.00136159184762938
"365659","Streptococcus mitis B6, complete sequence",38,0.00115677321156773,43.7,0.00133076758956126
"1545044","Paracoccus sanguinis strain DSM 29303, whole genome shotgun sequence",38,0.00115677321156773,37.7,0.00114866612798483
"714","Aggregatibacter actinomycetemcomitans strain 624 chromosome, complete genome",35,0.00106544901065449,33.5,0.00102098597251574
"465515","Micrococcus luteus NCTC 2665, complete sequence",35,0.00106544901065449,34.4,0.00104600712452696
"44008","Enterococcus cecorum strain SA3 chromosome",35,0.00106544901065449,34.5,0.00105177775990359
"393763","Anaerobacillus alkalilacustris strain DSM 18345 Ga0137925_101, whole genome shotgun sequence",33,0.00100456621004566,30.5,0.000929453428785673
"199441","Alkalihalobacillus krulwichiae strain AM31D chromosome, complete genome",30,0.00091324200913242,27,0.000822668655406899
"398578","Delftia acidovorans SPH-1, complete sequence",24,0.000730593607305936,24.1,0.00073515323403912
"1397694","Exiguobacterium aurantiacum DSM 6208 P398DRAFT_scf7180000000004_quiver_dupTrim_9412.1_C, whole genome shotgun sequence",23,0.000700152207001522,23.2,0.000706043780907871
"169292","Corynebacterium aurimucosum strain 1237_CAUR 173_5055_550973_73_,90+,99+, whole genome shotgun sequence",23,0.000700152207001522,21.9,0.000667441028150651
"435837","Staphylococcus hominis subsp. hominis C80 supercont1.5, whole genome shotgun sequence",22,0.000669710806697108,23.2,0.000706355011635439
"519472","Vagococcus teuberi strain DSM 21459 chromosome, complete genome",21,0.000639269406392694,22.1,0.000672164043418873
"1033743","Paenibacillus senegalensis JC66, whole genome shotgun sequence",19,0.000578386605783866,20.9,0.000635326728346908
"1405","Bacillus mycoides strain ATCC 6462 chromosome, complete genome",17,0.000517503805175038,17.6,0.000534402984632633
"108981","Acinetobacter schindleri strain ACE chromosome, complete genome",17,0.000517503805175038,16.9,0.000515891323967503
"626369","Granulicatella elegans ATCC 700633 supercont2.1, whole genome shotgun sequence",17,0.000517503805175038,17.2,0.000523502589507258
"72758","Staphylococcus capitis subsp. capitis strain AYP1020 chromosome, complete genome",16,0.000487062404870624,16.4,0.000498070441570857
"336292","Paracoccus tibetensis strain CGMCC 1.8925, whole genome shotgun sequence",16,0.000487062404870624,15.4,0.000468081392102753
"398511","Alkalihalophilus pseudofirmus OF4, complete sequence",15,0.00045662100456621,14.9,0.000454299212184593
"1423755","Ligilactobacillus hayakitensis DSM 18933 = JCM 14209, whole genome shotgun sequence",15,0.00045662100456621,13.8,0.000419238101907564
"210007","Streptococcus mutans UA159, complete sequence",13,0.000395738203957382,13.5,0.000409756258384293
"1374","Planococcus kocurii strain ATCC 43650 chromosome, complete genome",13,0.000395738203957382,10.9,0.000331309648533416
"291169","Methylophaga muralis strain Bur 1 A9E74_contig000087, whole genome shotgun sequence",13,0.000395738203957382,11.7,0.000356545850451374
"427920","Alkalihalobacterium alkalinitrilicum strain DSM 22532 Scaffold1, whole genome shotgun sequence",13,0.000395738203957382,13,0.000394671306761616
"479434","Sphaerobacter thermophilus DSM 20745 chromosome 1, complete sequence",12,0.000365296803652968,12,0.000365328250656246
"1242245","Acinetobacter johnsonii XBB1 chromosome, complete genome",12,0.000365296803652968,12.5,0.000381149558928287
"53408","Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",12,0.000365296803652968,11.1,0.000337858520899535
"681645","Corynebacterium pseudotuberculosis C231, complete sequence",11,0.000334855403348554,10.2,0.000310833098112415
"2045","Pimelobacter simplex strain VKM Ac-2033D chromosome, complete genome",11,0.000334855403348554,10.5,0.000319941631679874
"38815","Desulfuromonas acetexigens isolate DSM 1397, whole genome shotgun sequence",11,0.000334855403348554,10.5,0.000320613365932082
"1158601","Enterococcus malodoratus ATCC 43197 acOtv-supercont2.1, whole genome shotgun sequence",11,0.000334855403348554,12.4,0.000378958346587699
"1122244","Moraxella caprae DSM 19149 K941DRAFT_scaffold00065.65_C, whole genome shotgun sequence",11,0.000334855403348554,17.8,0.000541456988186958
"589865","Desulfurivibrio alkaliphilus AHT 2, complete sequence",11,0.000334855403348554,11.1,0.000336928971399953
"1284","Staphylococcus hyicus strain ATCC 11249 chromosome, complete genome",10,0.00030441400304414,10.1,0.000307215354594963
"1354252","Buttiauxella ferragutiae ATCC 51602 Sequence00068, whole genome shotgun sequence",9,0.000273972602739726,8.9,0.000271330603561031
"872970","Amphibacillus marinus strain CGMCC 1.10434, whole genome shotgun sequence",9,0.000273972602739726,11.4,0.000347486140281721
"966","Oceanospirillum linum strain ATCC 11336 NODE_128_length_432_cov_0.662295, whole genome shotgun sequence",8,0.000243531202435312,7.9,0.000239499760270474
"71999","Kocuria palustris strain MU14/1 chromosome, complete genome",8,0.000243531202435312,8.8,0.000266924375258795
"1120929","Acinetobacter towneri DSM 14962 = CIP 107472 acMad-supercont1.37, whole genome shotgun sequence",8,0.000243531202435312,7.7,0.000234698640711646
"1385518","Knoellia flava TL1 contig88, whole genome shotgun sequence",8,0.000243531202435312,8.1,0.000245081455289504
"1582270","Acinetobacter populi strain PBJ7 Contig2, whole genome shotgun sequence",8,0.000243531202435312,6.6,0.0002018759208264
"244","Planomicrobium okeanokoites strain Marseille-P2029, whole genome shotgun sequence",7,0.000213089802130898,8.6,0.000262253833553594
"362948","Ligilactobacillus salivarius UCC118, complete sequence",7,0.000213089802130898,7.7,0.000233630251794259
"1121354","Corynebacterium capitovis DSM 44611 A3E3DRAFT_scaffold00005.5_C, whole genome shotgun sequence",7,0.000213089802130898,6.6,0.000200700061101327
"1266845","Carnobacterium inhibens subsp. gilichinskyi, complete sequence",7,0.000213089802130898,6.8,0.000207736580474391
"1294265","Mesobacillus boroniphilus JCM 21738, whole genome shotgun sequence",7,0.000213089802130898,7.3,0.000222055519905579
"591962","Aeromonas fluvialis strain LMG 24681, whole genome shotgun sequence",7,0.000213089802130898,6.8,0.000205786361314104
"665550","Dietzia alimentaria strain BP 27/1 BP27/1_c60_length_15841_cov_411.133, whole genome shotgun sequence",7,0.000213089802130898,6.8,0.000207663944861628
"1341679","Acinetobacter indicus CIP 110367 adgTv-supercont2.1, whole genome shotgun sequence",7,0.000213089802130898,7.5,0.000228696312380171
"927787","Microbulbifer mangrovi strain DD-13 816, whole genome shotgun sequence",7,0.000213089802130898,6.8,0.000206817274070425
"1162717","Pseudostreptobacillus hongkongensis strain DSM 26322 DSM26322_S22CLC_contig_52, whole genome shotgun sequence",7,0.000213089802130898,6.5,0.000197913364759617
"652","Aeromonas schubertii strain WL1483 chromosome, complete genome",6,0.000182648401826484,6.2,0.000190249859477191
"281309","[Bacillus thuringiensis] serovar konkukian str. 97-27, complete sequence",6,0.000182648401826484,7.5,0.00022822657431759
"1206725","Nocardia brevicatena NBRC 12119, whole genome shotgun sequence",6,0.000182648401826484,6,0.000183297298425404
"1158606","Enterococcus asini ATCC 700915 acOtD-supercont2.1, whole genome shotgun sequence",6,0.000182648401826484,5.4,0.000163342226380622
"1755098","Brachybacterium massiliense strain mt5, whole genome shotgun sequence",6,0.000182648401826484,6.3,0.000191801644434079
"1123499","Vitreoscilla stercoraria DSM 513 H150DRAFT_scaffold00033.33, whole genome shotgun sequence",5,0.00015220700152207,5.1,0.00015379847404903
"269796","Rhodospirillum rubrum ATCC 11170, complete sequence",5,0.00015220700152207,3.7,0.00011342131450205
"306537","Corynebacterium jeikeium K411, complete sequence",5,0.00015220700152207,4.7,0.000144503195334948
"743718","Isoptericola variabilis 225, complete sequence",5,0.00015220700152207,5.1,0.000155936356508215
"1347368","Bacillus ndiopicus isolate FF3, whole genome shotgun sequence",5,0.00015220700152207,4.7,0.000144336726502348
"883096","Bergeyella zoohelcum ATCC 43767 supercont1.1, whole genome shotgun sequence",4,0.000121765601217656,3.7,0.000113452977103097
"1349773","Micrococcus lylae NBRC 15355, whole genome shotgun sequence",4,0.000121765601217656,3.9,0.000117321390916214
"649754","Corynebacterium ammoniagenes DSM 20306 strain DSM 20306 = 9.6 chromosome, complete genome",4,0.000121765601217656,4.7,0.000144367869188493
"411460","[Ruminococcus] torques ATCC 27756 Scfld0235, whole genome shotgun sequence",4,0.000121765601217656,4,0.000121747652968583
"243231","Geobacter sulfurreducens PCA, complete sequence",4,0.000121765601217656,4,0.000121776722379517
"41276","Brevundimonas vesicularis strain FDAARGOS_289 chromosome, complete genome",4,0.000121765601217656,4.3,0.00013027726783894
"887901","Porphyromonas catoniae ATCC 51270 ctg7180000005748, whole genome shotgun sequence",4,0.000121765601217656,4,0.000121789051879933
"1112204","Gordonia polyisoprenivorans VH2, complete sequence",4,0.000121765601217656,4.1,0.000124219535564645
"146827","Corynebacterium simulans strain PES1 chromosome, complete genome",4,0.000121765601217656,4,0.000122269213048962
"621456","Sphingomonas melonis TY chromosome, complete genome",4,0.000121765601217656,4.7,0.000142008184019135
"455488","Anaeromyxobacter dehalogenans 2CP-1, complete sequence",4,0.000121765601217656,4,0.000122050491727819
"379066","Gemmatimonas aurantiaca T-27, complete sequence",4,0.000121765601217656,4,0.000121776722379517
"348824","Rhizobium favelukesii strain LPU83 chromosome, complete genome",4,0.000121765601217656,3.5,0.000107999865898139
"1122622","Ornithinimicrobium pekingense DSM 21552 K330DRAFT_scaffold00001.1_C, whole genome shotgun sequence",4,0.000121765601217656,4,0.000121827127270565
"642780","Marmoricola scoriae strain DSM 22127 chromosome I",4,0.000121765601217656,4.3,0.000132171123628657
"1513592","Colwellia marinimaniae strain MTCD1, whole genome shotgun sequence",4,0.000121765601217656,3.9,0.000119301516930828
"1688639","Noviherbaspirillum humi strain U15, whole genome shotgun sequence",4,0.000121765601217656,4.4,0.00013523675676684
"399739","Pseudomonas mendocina ymp, complete sequence",3,9.1324200913242e-05,2.9,8.95481163083032e-05
"1377","Aerococcus viridans strain CCUG4311 chromosome, complete genome",3,9.1324200913242e-05,2.9,8.85562484827591e-05
"1599","Latilactobacillus sakei strain FAM18311 chromosome, complete genome",3,9.1324200913242e-05,2.6,8.03155682348612e-05
"1286171","Peptoclostridium acidaminophilum DSM 3953 strain al-2 chromosome, complete genome",3,9.1324200913242e-05,3,9.13283779653252e-05
"867902","Ornithobacterium rhinotracheale DSM 15997, complete sequence",3,9.1324200913242e-05,3,9.2744223637514e-05
"592010","Abiotrophia defectiva ATCC 49176 Scfld1, whole genome shotgun sequence",3,9.1324200913242e-05,2.5,7.73130474182249e-05
"1123016","Stutzerimonas balearica DSM 6083 strain DSM6083 (=SP1402) chromosome, complete genome",3,9.1324200913242e-05,3.3,0.000101421330593729
"610130","[Clostridium] saccharolyticum WM1, complete sequence",3,9.1324200913242e-05,3,9.15944716630063e-05
"883112","Falseniella ignava CCUG 37419 supercont1.1, whole genome shotgun sequence",3,9.1324200913242e-05,2.9,8.83081127600059e-05
"1120926","Acinetobacter gerneri DSM 14967 = CIP 107464 = MTCC 9824 strain CIP 107464 acLZs-supercont1.27, whole genome shotgun sequence",3,9.1324200913242e-05,3,9.04522044616834e-05
"298654","Frankia inefficax, complete sequence",3,9.1324200913242e-05,3.2,9.61852752601593e-05
"1258574","Streptococcus gallolyticus subsp. gallolyticus DSM 16831 chromosome, complete genome",3,9.1324200913242e-05,3.8,0.000115359009852352
"1122128","Jeotgalicoccus marinus DSM 19772 H624DRAFT_scaffold00026.26_C, whole genome shotgun sequence",3,9.1324200913242e-05,3.3,0.000101386188884663
"1074488","Brachybacterium squillarum M-6-3 50.WUPEI.1.00008, whole genome shotgun sequence",3,9.1324200913242e-05,2.9,8.760224522411e-05
