"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion"
"1007099","Pseudomonas kuykendallii strain NRRL B-59562, whole genome shotgun sequence",49669,0.734129506185613,49848.3,0.736780315191342
"76759","Pseudomonas monteilii strain USDA-ARS-USMARC-56711 chromosome, complete genome",3239,0.0478738341930621,3030.5,0.0447916358966342
"198214","Shigella flexneri 2a str. 301 chromosome, complete genome",3083,0.0455680860812628,3084.3,0.0455875006294583
"556533","Pseudomonas benzenivorans strain DSM 8628, whole genome shotgun sequence",2837,0.0419320986741948,2789.6,0.0412307816228299
"48936","Novosphingobium subterraneum strain DSM 12447 NJ75_contig000007, whole genome shotgun sequence",1262,0.0186529110069911,1257.9,0.0185929152962207
"169292","Corynebacterium aurimucosum strain 1237_CAUR 173_5055_550973_73_,90+,99+, whole genome shotgun sequence",986,0.0145735105015002,983.1,0.0145304905971373
"1428644","Mangrovactinospora gilvigriseus strain MUSC 26 205, whole genome shotgun sequence",878,0.0129772233471777,877.6,0.0129718020201244
"1202724","Flavobacterium akiainvivens strain IK-1 scaffold00001, whole genome shotgun sequence",801,0.0118391297278922,800.1,0.0118257312517265
"1236970","Alkalihalobacillus wakoensis JCM 9140, whole genome shotgun sequence",640,0.00945947943302245,638.1,0.00943107605897671
"650150","Erysipelothrix rhusiopathiae str. Fujisawa, complete sequence",583,0.00861699454601889,583.7,0.00862736549498771
"983594","Burkholderia cepacia ATCC 25416 strain UCB 717 chromosome 1",485,0.00716851175783733,483.1,0.00714072751459951
"53406","Pseudomonas anguilliseptica strain DSM 12111, whole genome shotgun sequence",462,0.00682856171571308,517.4,0.0076475507405324
"1346614","Serratia liquefaciens ATCC 27592, complete sequence",339,0.00501056801217908,335.4,0.00495737798540364
"525260","Corynebacterium accolens ATCC 49725 SCAFFOLD5, whole genome shotgun sequence",272,0.00402027875903454,274.9,0.00406255730612063
"983920","Novosphingobium nitrogenifigens DSM 19370 scaffold00012, whole genome shotgun sequence",268,0.00396115701257815,272.8,0.00403278909154288
"1300165","Kosakonia cowanii JCM 10956 = DSM 18146 strain 888-76 chromosome, complete genome",255,0.00376901133659488,258.7,0.00382352788399404
"871203","Caballeronia zhejiangensis strain OP-1 contig81, whole genome shotgun sequence",240,0.00354730478738342,244.3,0.00361019956188847
"1218173","Alkalihalobacillus alcalophilus ATCC 27647 = CGMCC 1.3604 strain AV1934 contig00159, whole genome shotgun sequence",186,0.00274916121022215,185.1,0.0027358711908306
"1274722","Erwinia toletana DAPP-PG 735 scf_2378_8.1, whole genome shotgun sequence",161,0.00237965029486971,157.9,0.00233361906684395
"1121899","Flavobacterium suncheonense GH29-5 = DSM 17707 G498DRAFT_scaffold00040.40_C, whole genome shotgun sequence",159,0.00235008942164152,158.9,0.00234917807477906
"857252","Halopseudomonas aestusnigri strain VGXO14 scaffold00028, whole genome shotgun sequence",124,0.0018327741401481,122.1,0.0018047978900046
"93220","Pandoraea pnomenusa strain DSM 16536 chromosome, complete genome",95,0.00140414147833927,96.7,0.00142983119490806
"1245526","Pseudomonas guangdongensis strain CCTCC AB 2012022 chromosome I",73,0.00107897187282912,78,0.00115309776692912
"118967","Anaerorhabdus furcosa strain ATCC 25662, whole genome shotgun sequence",62,0.00091638707007405,61.1,0.000902955899877677
"160488","Pseudomonas putida KT2440, complete sequence",50,0.000739021830704879,56.3,0.00083287220266039
"1236973","Alkalihalobacillus akibai JCM 9157, whole genome shotgun sequence",33,0.00048775440826522,34.3,0.000506796131967189
"47917","Serratia fonticola strain DSM 4576 chromosome, complete genome",33,0.00048775440826522,35.1,0.00051923152643506
"198616","Pseudomonas jinjuensis strain JCM 21621, whole genome shotgun sequence",20,0.000295608732281952,20.8,0.000307371819011009
