"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion"
"29433","Moraxella ovis strain 199/55 chromosome, complete genome",10698,0.361272457111982,10611.7,0.358431906494412
"883103","Dolosigranulum pigrum ATCC 51524 supercont1.1, whole genome shotgun sequence",8027,0.271072538160205,8025.7,0.271084602036989
"171101","Streptococcus pneumoniae R6, complete sequence",3187,0.107625287045792,3188.6,0.107702000039007
"1196094","Snodgrassella alvi wkB2 chromosome, complete genome",1359,0.0458935566662164,1357.5,0.0458524553954661
"753702","Alkalibacterium subtropicum strain DSM 23664, whole genome shotgun sequence",1339,0.0452181548021073,1335.3,0.0451019156011867
"573983","Moraxella porci DSM 25326 strain CCUG 54912 54912T_ctg_0000016, whole genome shotgun sequence",1242,0.0419424557611779,1329.4,0.0449035907137693
"1121368","Corynebacterium pseudodiphtheriticum DSM 44287 O146DRAFT_scaffold00012.12_C, whole genome shotgun sequence",464,0.0156693232473322,459.5,0.0155200751530998
"525260","Corynebacterium accolens ATCC 49725 SCAFFOLD5, whole genome shotgun sequence",174,0.00587599621774956,175.4,0.00592293164908337
"1888195","Streptococcus himalayensis strain HTS2 chromosome, complete genome",168,0.00567337565851682,162.1,0.0054768077942161
"1367847","Paracoccus aminophilus JCM 7686, complete sequence",154,0.00520059435364042,153.3,0.00517663028652587
"872970","Amphibacillus marinus strain CGMCC 1.10434, whole genome shotgun sequence",134,0.00452519248953127,133.4,0.00450620305090731
"169292","Corynebacterium aurimucosum strain 1237_CAUR 173_5055_550973_73_,90+,99+, whole genome shotgun sequence",117,0.0039511009050385,120.4,0.00406553548686662
"641147","Simonsiella muelleri ATCC 29453 supercont1.3, whole genome shotgun sequence",105,0.00354585978657301,100.7,0.00340000205090253
"393763","Anaerobacillus alkalilacustris strain DSM 18345 Ga0137925_101, whole genome shotgun sequence",100,0.00337700932054572,94.3,0.00318588084320541
"398578","Delftia acidovorans SPH-1, complete sequence",99,0.00334323922734027,97.3,0.00328707187604025
"883081","Alloiococcus otitis ATCC 51267 supercont1.2, whole genome shotgun sequence",81,0.00273537754964204,84.4,0.00285157555384119
"427920","Alkalihalobacterium alkalinitrilicum strain DSM 22532 Scaffold1, whole genome shotgun sequence",80,0.00270160745643658,82.5,0.00278543533368653
"40215","Acinetobacter junii strain 65 chromosome, complete genome",76,0.00256652708361475,73.8,0.00249376207167816
"465515","Micrococcus luteus NCTC 2665, complete sequence",75,0.00253275699040929,74.3,0.00250865480648776
"1385519","Knoellia aerolata DSM 18566 contig6, whole genome shotgun sequence",70,0.00236390652438201,69.8,0.00235741436446905
"498211","Cellvibrio japonicus Ueda107, complete sequence",68,0.00229636633797109,66.3,0.00224022656960512
"279808","Staphylococcus haemolyticus JCSC1435, complete sequence",63,0.00212751587194381,59.8,0.00202047421918638
"158500","Novosphingobium resinovorum strain SA1 chromosome, complete genome",63,0.00212751587194381,65.1,0.00220041855648563
"864069","Microvirga lotononidis strain WSM3557 Micloscaffold_10, whole genome shotgun sequence",45,0.00151965419424558,45,0.00151927252430193
"591962","Aeromonas fluvialis strain LMG 24681, whole genome shotgun sequence",44,0.00148588410104012,39,0.00131876452658857
"509190","Caulobacter segnis ATCC 21756, complete sequence",43,0.00145211400783466,42.3,0.00142738911953174
"1123499","Vitreoscilla stercoraria DSM 513 H150DRAFT_scaffold00033.33, whole genome shotgun sequence",41,0.00138457382142375,45.9,0.00155029081701676
"224914","Brucella melitensis bv. 1 str. 16M chromosome I, complete sequence",40,0.00135080372821829,37.2,0.00125571410183733
"398511","Alkalihalophilus pseudofirmus OF4, complete sequence",40,0.00135080372821829,42.4,0.00143088609966591
"108981","Acinetobacter schindleri strain ACE chromosome, complete genome",37,0.00124949344860192,37.6,0.0012709962529105
