"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion"
"759620","Weissella ceti strain WS105 chromosome, complete genome",63008,0.568648863297925,62955.1,0.568191867691988
"1007099","Pseudomonas kuykendallii strain NRRL B-59562, whole genome shotgun sequence",18801,0.1696795213126,18814.8,0.169810260204837
"1629","Weissella viridescens strain DSM 20410 Scaffold6, whole genome shotgun sequence",11702,0.105610858911762,11753.4,0.106078313767012
"198214","Shigella flexneri 2a str. 301 chromosome, complete genome",5906,0.0533018059077823,5900.8,0.0532568636424136
"76759","Pseudomonas monteilii strain USDA-ARS-USMARC-56711 chromosome, complete genome",3160,0.028519083418319,3096.3,0.0279450768636536
"48936","Novosphingobium subterraneum strain DSM 12447 NJ75_contig000007, whole genome shotgun sequence",2294,0.0207034105574759,2288.4,0.0206537283472352
"556533","Pseudomonas benzenivorans strain DSM 8628, whole genome shotgun sequence",1045,0.00943115258612131,1061.8,0.00958339948608128
"1232429","Nesterenkonia massiliensis strain NP1, whole genome shotgun sequence",712,0.00642581879551998,667.9,0.00602815681580435
"426355","Methylobacterium radiotolerans JCM 2831, complete sequence",699,0.00630849345234335,699.4,0.00631257854049152
"983920","Novosphingobium nitrogenifigens DSM 19370 scaffold00012, whole genome shotgun sequence",491,0.00443128796151729,495.6,0.00447255035289174
"1300165","Kosakonia cowanii JCM 10956 = DSM 18146 strain 888-76 chromosome, complete genome",456,0.00411541203758021,452.5,0.00408357369158194
"929703","Flectobacillus major DSM 103 FlemaDRAFT_FME.6, whole genome shotgun sequence",412,0.00371831087605931,412.2,0.00372061869828603
"29486","Yersinia ruckeri strain Big Creek 74 chromosome, complete genome",388,0.00350171024250246,395,0.00356516401455636
"317018","Nesterenkonia jeotgali strain CD08_7 CD08_7_contig_6_consensus, whole genome shotgun sequence",287,0.00259018257628404,330.5,0.00298291597329494
"1116389","Devosia insulae DS-56 contig159, whole genome shotgun sequence",209,0.00188623051722426,210.3,0.00189763200411997
"53406","Pseudomonas anguilliseptica strain DSM 12111, whole genome shotgun sequence",193,0.00174183009485303,221.5,0.00199898934537595
"582675","Methylobacterium gossipiicola strain Gh-105, whole genome shotgun sequence",81,0.000731027138254379,80.7,0.00072817607953369
"429727","Devosia chinhatensis strain IPL18 NODE_45, whole genome shotgun sequence",73,0.000658826927068762,71.8,0.000648169642472291
"137591","Weissella cibaria strain CH2 chromosome, complete genome",70,0.000631751847874155,65.2,0.000588616754937519
"1346614","Serratia liquefaciens ATCC 27592, complete sequence",54,0.00048735142550292,54.8,0.000494185679061723
"1157490","Tumebacillus flagellatus strain GST4 Contig093, whole genome shotgun sequence",49,0.000442226293511909,49.5,0.000446359317983559
"262543","Exiguobacterium sibiricum 255-15, complete sequence",48,0.000433201267113706,45.7,0.000412301228152865
"160488","Pseudomonas putida KT2440, complete sequence",41,0.000370026082326291,35.7,0.00032192684991899
"1073423","Carnobacterium iners strain LMG26642, whole genome shotgun sequence",39,0.000351976029529886,34.8,0.000314514211045321
"375175","Loigolactobacillus backii strain TMW 1.1989 chromosome, complete genome",38,0.000342951003131684,34.7,0.000313521897233755
"857252","Halopseudomonas aestusnigri strain VGXO14 scaffold00028, whole genome shotgun sequence",29,0.000261725765547864,32.6,0.000294626397629408
"1245526","Pseudomonas guangdongensis strain CCTCC AB 2012022 chromosome I",26,0.000234650686353258,30.3,0.000273846841023854
"1423738","Lapidilactobacillus dextrinicus DSM 20335 NODE_16, whole genome shotgun sequence",25,0.000225625659955055,24,0.000216310019403482
"1423744","Holzapfelia floricola DSM 23037 = JCM 16512 strain DSM 23037 NODE_4, whole genome shotgun sequence",23,0.000207575607158651,25.1,0.000226912673038361
"1079859","Pseudarcicella hirudinis strain E92,LMG 26720,CCM 7988, whole genome shotgun sequence",23,0.000207575607158651,22.8,0.000205353699417937
"1423759","Liquorilactobacillus hordei DSM 19519 Scaffold89, whole genome shotgun sequence",21,0.000189525554362247,22.6,0.000204040934063076
"1620","Weissella minor strain DSM 20014 NODE_15, whole genome shotgun sequence",20,0.000180500527964044,20.9,0.000188818225506861
"1423721","Amylolactobacillus amylophilus DSM 20533 = JCM 1125 strain DSM 20533 chromosome, complete genome",17,0.000153425448769438,18.7,0.000168832485773122
"1632858","Massilibacterium senegalense strain mt8, whole genome shotgun sequence",17,0.000153425448769438,17.2,0.000155495929502641
"1122147","Schleiferilactobacillus harbinensis DSM 16991 H627DRAFT_scaffold00097.97_C, whole genome shotgun sequence",15,0.000135375395973033,15,0.000135752684435453
"1703339","Croceicoccus mobilis strain Ery22 Ery22_C19, whole genome shotgun sequence",15,0.000135375395973033,15.1,0.000135833267397912
"300267","Shigella dysenteriae Sd197, complete sequence",13,0.000117325343176629,12.3,0.000110635481576879
"1235834","Kosakonia sacchari SP1 chromosome, complete genome",10,9.02502639820222e-05,7.4,6.69751538531355e-05
"297352","Lactococcus piscium MKFS47 chromosome I, complete sequence",8,7.22002111856177e-05,8,7.263977250226e-05
"47920","Acidovorax delafieldii strain CCH4-A2 CCH4-A2_contig32, whole genome shotgun sequence",8,7.22002111856177e-05,8,7.22156861952249e-05
"557723","Glaesserella parasuis SH0165, complete sequence",7,6.31751847874155e-05,6.4,5.76455148501839e-05
"1045854","Weissella koreensis KACC 15510, complete sequence",7,6.31751847874155e-05,9.1,8.25394806638837e-05
"98804","Buchnera aphidicola (Tuberolachnus salignus) strain BTs isolate Pazieg chromosome 1, complete sequence",6,5.41501583892133e-05,4.8,4.36469016246217e-05
"157463","Fructobacillus ficulneus strain JCM 12225, whole genome shotgun sequence",6,5.41501583892133e-05,5.8,5.21388852158304e-05
"320497","Neoasaia chiangmaiensis strain NBRC 101099 chromosome, complete genome",6,5.41501583892133e-05,5.9,5.34139759170588e-05
"437900","Pseudomonas marincola strain JCM 14761, whole genome shotgun sequence",6,5.41501583892133e-05,6.2,5.58332171905199e-05
"1195246","Alishewanella agri BL06 contig023, whole genome shotgun sequence",6,5.41501583892133e-05,6,5.38257599916499e-05
"1114970","Pseudomonas ogarae, complete sequence",5,4.51251319910111e-05,4.8,4.29393962931766e-05
"927704","Selenomonas ruminantium subsp. lactilytica TAM6421, complete sequence",5,4.51251319910111e-05,5.1,4.56437053840414e-05
"272563","Clostridioides difficile 630, complete sequence",5,4.51251319910111e-05,5,4.48760878591521e-05
"28141","Cronobacter sakazakii strain ATCC 29544 chromosome, complete genome",5,4.51251319910111e-05,5.6,5.02092682143247e-05
"314608","Shewanella benthica KT99 1099576005676, whole genome shotgun sequence",5,4.51251319910111e-05,5,4.54608432595969e-05
"883111","Facklamia hominis CCUG 36813 supercont1.1, whole genome shotgun sequence",5,4.51251319910111e-05,5.9,5.31483530673827e-05
