"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion"
"1121368","Corynebacterium pseudodiphtheriticum DSM 44287 O146DRAFT_scaffold00010.10_C, whole genome shotgun sequence",62526,0.479479157081071,62597.3,0.480033361133191
"208435","Streptococcus agalactiae 2603V/R, complete sequence",23290,0.17859881598724,23263.5,0.178398616336612
"176280","Staphylococcus epidermidis ATCC 12228, complete sequence",17355,0.133086408392381,17240,0.13220670217075
"525260","Corynebacterium accolens ATCC 49725 SCAFFOLD5, whole genome shotgun sequence",12774,0.0979571178798196,12167.7,0.0933088612385484
"435837","Staphylococcus hominis subsp. hominis C80 supercont1.5, whole genome shotgun sequence",4211,0.0322919542345327,4329.2,0.033198715076983
"1123311","Streptococcus orisratti DSM 15617 A3I7DRAFT_scaffold_69.70, whole genome shotgun sequence",2759,0.0211573264623785,2773.2,0.0212668816199613
"1121354","Corynebacterium capitovis DSM 44611 A3E3DRAFT_scaffold00005.5_C, whole genome shotgun sequence",2659,0.0203904788196681,3177.3,0.0243656393184384
"40215","Acinetobacter junii strain 65 chromosome, complete genome",544,0.00417165117634428,546.7,0.00419229598742272
"1007099","Pseudomonas kuykendallii strain NRRL B-59562, whole genome shotgun sequence",490,0.0037575534492807,493,0.00378086308967559
"1335","Streptococcus equinus strain AG46 BV58DRAFT_scf7180000000002_quiver_dupTrim_6839.1_C, whole genome shotgun sequence",353,0.00270697217876752,345.9,0.00265241085486196
"191610","Corynebacterium atypicum strain R2070 chromosome, complete genome",304,0.00233121683383945,232.2,0.00178045655476717
"169292","Corynebacterium aurimucosum strain 1237_CAUR 173_5055_550973_73_,90+,99+, whole genome shotgun sequence",165,0.00126529861047207,140.6,0.00107844383864025
"649754","Corynebacterium ammoniagenes DSM 20306 strain DSM 20306 = 9.6 chromosome, complete genome",147,0.00112726603478421,140.3,0.00107588355318171
"1408189","Corynebacterium lactis RW2-5 chromosome, complete genome",133,0.00101990736480476,136,0.00104289219053729
"1437875","Corynebacterium frankenforstense DSM 45800 strain ST18 chromosome, complete genome",109,0.000835863930554277,132,0.00101214926688847
"161896","Corynebacterium camporealensis strain DSM 44610 chromosome, complete genome",101,0.00077451611913745,116.3,0.000891486177089078
"626369","Granulicatella elegans ATCC 700633 supercont2.1, whole genome shotgun sequence",98,0.000751510689856139,97.4,0.00074696395719548
"198214","Shigella flexneri 2a str. 301 chromosome, complete genome",81,0.00062114659059538,77.9,0.000597311520290883
"1072256","Corynebacterium uterequi strain DSM 45634 chromosome, complete genome",74,0.000567467255605656,109.5,0.000839656296102534
