"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion"
"29433","Moraxella ovis strain 199/55 chromosome, complete genome",15128,0.518597236981934,15095.9,0.517548747279259
NA,"unknown",2874,0.0985225052277947,2831,0.0970575760138972
"883103","Dolosigranulum pigrum ATCC 51524 supercont1.1, whole genome shotgun sequence",2792,0.0957114942922766,2789,0.0956177617591578
"573983","Moraxella porci DSM 25326 strain CCUG 54912 54912T_ctg_0000016, whole genome shotgun sequence",1665,0.0570772342394844,1692.8,0.0580375309256732
"753702","Alkalibacterium subtropicum strain DSM 23664, whole genome shotgun sequence",560,0.0191971478523191,561.3,0.0192428027032244
"398578","Delftia acidovorans SPH-1, complete sequence",460,0.0157690857358335,462,0.0158395744949978
"872970","Amphibacillus marinus strain CGMCC 1.10434, whole genome shotgun sequence",432,0.0148092283432176,422.9,0.0144976376583854
"365659","Streptococcus mitis B6, complete sequence",354,0.0121353398923589,342.2,0.011730910957595
"299766","Enterobacter hormaechei subsp. steigerwaltii strain DSM 16691 chromosome, complete genome",347,0.0118953755442049,354.9,0.0121676517301339
"267747","Cutibacterium acnes KPA171202, complete sequence",324,0.0111069212574132,323.8,0.0110998277813916
"50340","Pseudomonas fuscovaginae strain LMG 2158 chromosome I",310,0.0106269925611052,326.1,0.011178652804988
"529122","Bacillus thuringiensis YBT-1518, complete sequence",225,0.00771313976209249,221.8,0.00760498852668338
"427920","Alkalihalobacterium alkalinitrilicum strain DSM 22532 Scaffold1, whole genome shotgun sequence",200,0.0068561242329711,210.5,0.00721602946685814
"393763","Anaerobacillus alkalilacustris strain DSM 18345 Ga0137925_101, whole genome shotgun sequence",188,0.00644475677899283,194.4,0.00666377219302443
"93061","Staphylococcus aureus subsp. aureus NCTC 8325 chromosome, complete genome",169,0.00579342497686058,176.1,0.00603669592818447
"595537","Variovorax paradoxus EPS, complete sequence",138,0.00473072572075006,139.2,0.00477394465585703
"571913","Luteipulveratus mongoliensis strain MN07-A0370 chromosome",126,0.00431935826677179,110.6,0.00379212068332404
"224914","Brucella melitensis bv. 1 str. 16M chromosome I, complete sequence",112,0.00383942957046382,109.2,0.00374419282758855
"1193713","Neobacillus mesonae strain FJAT-13985 Scaffold1, whole genome shotgun sequence",104,0.00356518460114497,108.5,0.00372038077198694
"1300347","Nocardioides dokdonensis FR1436 chromosome, complete genome",83,0.00284529155668301,81.5,0.00279379306779075
"1926280","Bacillus sinesaloumensis strain Marseille-P3516T, whole genome shotgun sequence",81,0.0027767303143533,80.9,0.00277369522891057
"1005944","Nocardioides szechwanensis strain CGMCC 1.11147, whole genome shotgun sequence",78,0.00267388845085873,78.4,0.00268632735826432
"1160719","Cutibacterium granulosum DSM 20700 contig369, whole genome shotgun sequence",76,0.00260532720852902,76.6,0.00262528368204547
