"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion"
"93061","Staphylococcus aureus subsp. aureus NCTC 8325 chromosome, complete genome",162884,0.773417282754757,161585,0.767252710213679
"208964","Pseudomonas aeruginosa PAO1, complete genome",21725,0.103156175363124,21713.1,0.103100302433101
"176280","Staphylococcus epidermidis ATCC 12228, complete sequence",15439,0.0733085473616235,16730.7,0.0794421033677077
"1245526","Pseudomonas guangdongensis strain CCTCC AB 2012022 chromosome I",1229,0.00583562437382184,1242.1,0.00589768889187657
"393763","Anaerobacillus alkalilacustris strain DSM 18345 Ga0137925_101, whole genome shotgun sequence",578,0.00274450031575998,572.3,0.00271764688561936
"529122","Bacillus thuringiensis YBT-1518, complete sequence",531,0.00252133160496289,519.2,0.00246536226041043
"398578","Delftia acidovorans SPH-1, complete sequence",475,0.00225542846018338,475.2,0.00225641138882689
"872970","Amphibacillus marinus strain CGMCC 1.10434, whole genome shotgun sequence",471,0.00223643537841341,471.1,0.00223673741628273
"525260","Corynebacterium accolens ATCC 49725 SCAFFOLD5, whole genome shotgun sequence",415,0.0019705322336339,398.4,0.00189171267032152
"427920","Alkalihalobacterium alkalinitrilicum strain DSM 22532 Scaffold1, whole genome shotgun sequence",358,0.00169988081841189,360.2,0.00171050847201639
"146827","Corynebacterium simulans strain PES1 chromosome, complete genome",351,0.00166664292531445,351.4,0.00166862531938393
"592050","Acidovorax soli strain DSM 25157, whole genome shotgun sequence",345,0.00163815330265951,310,0.00147200296024047
"169292","Corynebacterium aurimucosum strain 1237_CAUR 173_5055_550973_73_,90+,99+, whole genome shotgun sequence",338,0.00160491540956207,358.5,0.00170219897453942
"40215","Acinetobacter junii strain 65 chromosome, complete genome",325,0.00154318789380968,320.3,0.00152085957480433
"1296","Mammaliicoccus sciuri strain FDAARGOS_285 chromosome, complete genome",292,0.00138649496920747,289.9,0.00137665997988197
"1006000","Kluyvera ascorbata ATCC 33433 GKAS.assembly.225, whole genome shotgun sequence",288,0.0013675018874375,287.1,0.00136303545806584
"621456","Sphingomonas melonis TY chromosome, complete genome",219,0.0010398712269056,213.4,0.00101326371658972
"1284","Staphylococcus hyicus strain ATCC 11249 chromosome, complete genome",199,0.000944905818055773,198.9,0.000944481017044039
"158500","Novosphingobium resinovorum strain SA1 chromosome, complete genome",198,0.000940157547613282,192.4,0.000913463572258943
"981334","Acinetobacter radioresistens DSM 6976 = NBRC 102413 = CIP 103788 acLrZ-supercont1.12, whole genome shotgun sequence",180,0.000854688679648438,167.1,0.000793581088772666
