"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion"
"171101","Streptococcus pneumoniae R6, complete sequence",39219,0.446904520437116,39178.7,0.446461008431394
"883103","Dolosigranulum pigrum ATCC 51524 supercont1.1, whole genome shotgun sequence",15423,0.175746664083777,15389.2,0.175367336441709
"71421","Haemophilus influenzae Rd KW20, complete sequence",3981,0.0453639025946648,3948.3,0.0449925972458467
"90241","Moraxella lincolnii strain CCUG 9405 CCUG9405T_R1__paired__trimmed__paired__contig_21, whole genome shotgun sequence",3722,0.0424125710769511,3736.5,0.0425791132409535
"1888195","Streptococcus himalayensis strain HTS2 chromosome, complete genome",2819,0.0321227936233007,2821.1,0.0321476581789159
"29433","Moraxella ovis strain 199/55 chromosome, complete genome",2801,0.0319176817803708,2767.4,0.0315359728241211
"753702","Alkalibacterium subtropicum strain DSM 23664, whole genome shotgun sequence",2671,0.0304363184703215,2698.2,0.0307467645409116
"1351754","Avibacterium paragallinarum JF4211, whole genome shotgun sequence",1907,0.0217304602481853,1939.2,0.0220980626440673
"1121368","Corynebacterium pseudodiphtheriticum DSM 44287 O146DRAFT_scaffold00012.12_C, whole genome shotgun sequence",1275,0.0145287555408685,1277.5,0.0145574471162786
"626369","Granulicatella elegans ATCC 700633 supercont2.1, whole genome shotgun sequence",1212,0.0138108640906139,1206.2,0.0137450206186769
"546270","Gemella haemolysans ATCC 10379 ctg1119035638548, whole genome shotgun sequence",1174,0.013377850199984,1172.6,0.0133627187158366
"1367847","Paracoccus aminophilus JCM 7686, complete sequence",907,0.0103353578631904,901.3,0.0102710213929837
"1122245","Moraxella cuniculi DSM 21768, whole genome shotgun sequence",577,0.00657497407614207,541.4,0.00616934769055834
"1712031","Streptobacillus notomytis strain KWG2 KWG2_S20CLC_contig_21, whole genome shotgun sequence",555,0.00632428182367219,552.4,0.00629536048523073
"502393","Gemella asaccharolytica strain KA00071 Scaffold43, whole genome shotgun sequence",500,0.00569755119249746,500.3,0.00570097439035904
"457405","Fusobacterium nucleatum subsp. animalis 7_1 chromosome, complete genome",473,0.0053898834281026,468.8,0.00534260320582811
"1196094","Snodgrassella alvi wkB2 chromosome, complete genome",469,0.00534430301856262,467.4,0.00532668316635601
"525260","Corynebacterium accolens ATCC 49725 SCAFFOLD5, whole genome shotgun sequence",454,0.0051733764827877,447.5,0.00509977397288336
"467705","Streptococcus gordonii str. Challis substr. CH1, complete sequence",410,0.00467199197784792,409.5,0.00466629056869611
"1140003","Enterococcus sulfureus ATCC 49903 acyDF-supercont2.1, whole genome shotgun sequence",311,0.00354387684173342,327.4,0.00373053229333164
"169292","Corynebacterium aurimucosum strain 1237_CAUR 173_5055_550973_73_,90+,99+, whole genome shotgun sequence",290,0.00330457969164853,291.7,0.00332453772700558
"435837","Staphylococcus hominis subsp. hominis C80 supercont1.5, whole genome shotgun sequence",277,0.0031564433606436,270.6,0.00308401419136748
"883081","Alloiococcus otitis ATCC 51267 supercont1.2, whole genome shotgun sequence",222,0.00252971272946887,229,0.00261005542340392
"679199","Alloprevotella rava F0323 supercont1.16, whole genome shotgun sequence",194,0.00221064986268902,189.4,0.00215806836579154
"1123317","Streptococcus sobrinus DSM 20742 = ATCC 33478 strain DSM 20742 BS63DRAFT_scaffold00049.49_C, whole genome shotgun sequence",187,0.00213088414599405,189.2,0.00215629436718465
"1852370","Prevotellamassilia timonensis strain Marseille-P2831T, whole genome shotgun sequence",178,0.0020283282245291,182.6,0.00208070919850712
"365659","Streptococcus mitis B6, complete sequence",155,0.00176624086967421,145.8,0.00166118780042194
"38815","Desulfuromonas acetexigens isolate DSM 1397, whole genome shotgun sequence",142,0.00161810453866928,135.8,0.00154711637097666
"1335","Streptococcus equinus strain AG46 BV58DRAFT_scf7180000000002_quiver_dupTrim_6839.1_C, whole genome shotgun sequence",134,0.00152694371958932,126.2,0.00143811661382217
"591962","Aeromonas fluvialis strain LMG 24681, whole genome shotgun sequence",133,0.00151554861720433,121.7,0.00138727047576061
"316","Stutzerimonas stutzeri, complete sequence",131,0.00149275841243434,126.4,0.00144064635909107
"336292","Paracoccus tibetensis strain CGMCC 1.8925, whole genome shotgun sequence",119,0.0013560171838144,120,0.00136699022779653
"136273","Kocuria polaris strain CMS 76or contig31, whole genome shotgun sequence",113,0.00128764656950443,110.8,0.00126266899057134
"573983","Moraxella porci DSM 25326 strain CCUG 54912 54912T_ctg_0000016, whole genome shotgun sequence",105,0.00119648575042447,151.3,0.00172431390681611
"1033743","Paenibacillus senegalensis JC66, whole genome shotgun sequence",104,0.00118509064803947,107.1,0.00122027285581298
"199441","Alkalihalobacillus krulwichiae strain AM31D chromosome, complete genome",102,0.00116230044326948,95.5,0.00108874317371586
"1121865","Enterococcus columbae DSM 7374 = ATCC 51263 acpMI-supercont1.2, whole genome shotgun sequence",90,0.00102555921464954,87.1,0.000992818244967086
"574650","Micrococcus terreus strain CGMCC 1.7054, whole genome shotgun sequence",90,0.00102555921464954,88.9,0.00101270435522405
"200991","Planococcus rifietoensis strain M8 chromosome, complete genome",87,0.000991373907494559,85.3,0.000971831854682585
"398578","Delftia acidovorans SPH-1, complete sequence",84,0.000957188600339574,84,0.000957339704795884
"742766","Dysgonomonas gadei ATCC BAA-286 supercont1.1, whole genome shotgun sequence",80,0.000911608190799594,79.8,0.000909405022788546
"281309","[Bacillus thuringiensis] serovar konkukian str. 97-27, complete sequence",79,0.000900213088414599,72.7,0.000828098465504637
"1162717","Pseudostreptobacillus hongkongensis strain DSM 26322 DSM26322_S22CLC_contig_52, whole genome shotgun sequence",78,0.000888817986029605,80.6,0.000917976037627799
