"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion"
"171101","Streptococcus pneumoniae R6, complete sequence",31493,0.376404360089879,31475,0.376189668618988
"883103","Dolosigranulum pigrum ATCC 51524 supercont1.1, whole genome shotgun sequence",24006,0.286919730362863,23997.6,0.286818975461208
"29433","Moraxella ovis strain 199/55 chromosome, complete genome",16693,0.199514748768944,16578.4,0.198145272615176
"753702","Alkalibacterium subtropicum strain DSM 23664, whole genome shotgun sequence",2670,0.0319118420423579,2674.9,0.0319701810874925
"1888195","Streptococcus himalayensis strain HTS2 chromosome, complete genome",1701,0.0203303533011426,1708.1,0.0204148581369881
"573983","Moraxella porci DSM 25326 strain CCUG 54912 54912T_ctg_0000016, whole genome shotgun sequence",1494,0.0178562891428025,1606.4,0.0191994726536655
"1121368","Corynebacterium pseudodiphtheriticum DSM 44287 O146DRAFT_scaffold00012.12_C, whole genome shotgun sequence",589,0.00703972845054262,588.6,0.0070351550388551
"467705","Streptococcus gordonii str. Challis substr. CH1, complete sequence",264,0.003155328201941,242.4,0.00289663512890353
"398578","Delftia acidovorans SPH-1, complete sequence",188,0.00224697614380647,188.9,0.00225759728424637
"883081","Alloiococcus otitis ATCC 51267 supercont1.2, whole genome shotgun sequence",176,0.00210355213462734,179.5,0.00214508330907655
"930124","Metabacillus halosaccharovorans strain DSM 25387 Scaffold1, whole genome shotgun sequence",165,0.00197208012621313,161.6,0.00193106322087035
"1367847","Paracoccus aminophilus JCM 7686, complete sequence",162,0.00193622412391834,159.3,0.00190360931302853
"427920","Alkalihalobacterium alkalinitrilicum strain DSM 22532 Scaffold1, whole genome shotgun sequence",159,0.00190036812162356,158.8,0.00189807582108063
"52","Chondromyces crocatus strain Cm c5 chromosome, complete genome",152,0.00181670411626906,152,0.00181658545251763
"393763","Anaerobacillus alkalilacustris strain DSM 18345 Ga0137925_101, whole genome shotgun sequence",150,0.00179280011473921,142,0.00169738042530829
"546270","Gemella haemolysans ATCC 10379 ctg1119035638548, whole genome shotgun sequence",143,0.00170913610938471,142.9,0.00170827487476802
"498211","Cellvibrio japonicus Ueda107, complete sequence",138,0.00164937610556007,134.8,0.0016114405697528
"279808","Staphylococcus haemolyticus JCSC1435, complete sequence",137,0.00163742410479514,131.2,0.00156836333058872
