"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion"
"171101","Streptococcus pneumoniae R6, complete sequence",58887,0.571946114472751,58849.2,0.571595270890169
"29433","Moraxella ovis strain 199/55 chromosome, complete genome",20958,0.203556755601744,20715,0.201202846096212
"1888195","Streptococcus himalayensis strain HTS2 chromosome, complete genome",3872,0.0376072028671607,3868.5,0.0375747153015476
"546270","Gemella haemolysans ATCC 10379 ctg1119035638548, whole genome shotgun sequence",2645,0.0256898377023864,2643.7,0.0256783468451154
"573983","Moraxella porci DSM 25326 strain CCUG 54912 54912T_ctg_0000016, whole genome shotgun sequence",2501,0.0242912227197234,2755.9,0.0267680823891375
"679199","Alloprevotella rava F0323 supercont1.16, whole genome shotgun sequence",2444,0.0237376042890859,2441.6,0.0237145645127263
"1712031","Streptobacillus notomytis strain KWG2 KWG2_S20CLC_contig_21, whole genome shotgun sequence",2336,0.0226886430520887,2325,0.0225825550554427
"883103","Dolosigranulum pigrum ATCC 51524 supercont1.1, whole genome shotgun sequence",2206,0.0214260045260735,2200,0.0213683803062103
"71421","Haemophilus influenzae Rd KW20, complete sequence",1522,0.0147825833584242,1519,0.0147539133596568
"502393","Gemella asaccharolytica strain KA00071 Scaffold43, whole genome shotgun sequence",625,0.00607037752891928,627.2,0.00609192106679573
"1852370","Prevotellamassilia timonensis strain Marseille-P2831T, whole genome shotgun sequence",546,0.00530308180926388,548.1,0.00532371135791794
"467705","Streptococcus gordonii str. Challis substr. CH1, complete sequence",423,0.00410843151157257,413.2,0.00401356739949889
"747","Pasteurella multocida strain ATCC 43137 chromosome, complete genome",334,0.00324400975145446,337.6,0.00327876455349974
"1123317","Streptococcus sobrinus DSM 20742 = ATCC 33478 strain DSM 20742 BS63DRAFT_scaffold00049.49_C, whole genome shotgun sequence",250,0.00242815101156771,270.1,0.00262363931480458
"1162717","Pseudostreptobacillus hongkongensis strain DSM 26322 DSM26322_S22CLC_contig_52, whole genome shotgun sequence",249,0.00241843840752144,259.5,0.00252090826062327
"753702","Alkalibacterium subtropicum strain DSM 23664, whole genome shotgun sequence",234,0.00227274934682738,237,0.00230203905692083
"1335","Streptococcus equinus strain AG46 BV58DRAFT_scf7180000000002_quiver_dupTrim_6839.1_C, whole genome shotgun sequence",195,0.00189395778902281,179.5,0.00174355383525966
"365659","Streptococcus mitis B6, complete sequence",134,0.00130148894220029,129.1,0.00125374796216471
"551459","Chryseobacterium piscicola strain DSM 21068, whole genome shotgun sequence",130,0.00126263852601521,130.5,0.00126749101903054
"1121865","Enterococcus columbae DSM 7374 = ATCC 51263 acpMI-supercont1.2, whole genome shotgun sequence",125,0.00121407550578386,120.3,0.00116818413047485
"498211","Cellvibrio japonicus Ueda107, complete sequence",119,0.00115579988150623,114,0.00110698497043895
"1121368","Corynebacterium pseudodiphtheriticum DSM 44287 O146DRAFT_scaffold00012.12_C, whole genome shotgun sequence",108,0.00104896123699725,106.4,0.00103364792687656
"44008","Enterococcus cecorum strain SA3 chromosome",91,0.000883846968210647,93.7,0.000910470621711371
"1158601","Enterococcus malodoratus ATCC 43197 acOtv-supercont2.1, whole genome shotgun sequence",88,0.000854709156071834,86.5,0.000839782027952398
"1033743","Paenibacillus senegalensis JC66, whole genome shotgun sequence",80,0.000777008323701668,79.1,0.000767934918631846
"875093","Streptococcus pseudoporcinus LQ 940-04 Contig1216510750, whole genome shotgun sequence",78,0.000757583115609126,96.9,0.000940916675590734
"1140003","Enterococcus sulfureus ATCC 49903 acyDF-supercont2.1, whole genome shotgun sequence",59,0.00057304363872998,67.1,0.000651978047340137
"525260","Corynebacterium accolens ATCC 49725 SCAFFOLD5, whole genome shotgun sequence",59,0.00057304363872998,58.8,0.000570925796978827
"427920","Alkalihalobacterium alkalinitrilicum strain DSM 22532 Scaffold1, whole genome shotgun sequence",59,0.00057304363872998,58.9,0.000571710407942571
"169292","Corynebacterium aurimucosum strain 1237_CAUR 173_5055_550973_73_,90+,99+, whole genome shotgun sequence",48,0.000466204994221001,49.6,0.000481473328273266
"199441","Alkalihalobacillus krulwichiae strain AM31D chromosome, complete genome",47,0.00045649239017473,54.2,0.000526714874605825
